"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912794GZ1","Bill","13-Week","01/07/1985","01/10/1985","04/11/1985","","No","","","No","","","$7,000,000,000","Yes","No","$7,064,620,000"
"912794HJ6","Bill","26-Week","01/07/1985","01/10/1985","07/11/1985","","No","","","No","","","$7,000,000,000","Yes","No","$7,215,140,000"
"912810DM7","Bond","19-Year 10-Month","01/03/1985","01/08/1985","11/15/2004","","No","","","No","11.625%","","$4,250,000,000","Yes","No","$4,282,735,000"
"912827RT1","Note","7-Year","01/02/1985","01/04/1985","01/15/1992","","No","","","No","11.625%","","$5,750,000,000","No","No","$5,751,868,000"
"912794GY4","Bill","13-Week","12/28/1984","01/03/1985","04/04/1985","","No","","","No","","","$7,000,000,000","Yes","No","$7,036,065,000"
"912794HR8","Bill","26-Week","12/28/1984","01/03/1985","07/05/1985","","No","","","No","","","$7,000,000,000","No","No","$7,033,845,000"
"912827RS3","Note","4-Year","12/26/1984","12/31/1984","12/31/1988","","No","","","No","10.625%","","$6,200,000,000","No","No","$6,792,383,000"
"912794GX6","Bill","13-Week","12/21/1984","12/27/1984","03/28/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,809,450,000"
"912794HH0","Bill","26-Week","12/21/1984","12/27/1984","06/27/1985","","No","","","No","","","$6,800,000,000","No","No","$6,802,260,000"
"912794HQ0","Bill","52-Week","12/20/1984","12/27/1984","12/26/1985","","No","","","No","","","$8,500,000,000","No","No","$8,575,520,000"
"912827RR5","Note","2-Year","12/19/1984","12/31/1984","12/31/1986","","No","","","No","9.875%","","$9,000,000,000","No","No","$10,004,505,000"
"912794GJ7","Bill","13-Week","12/17/1984","12/20/1984","03/21/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,888,515,000"
"912794HG2","Bill","26-Week","12/17/1984","12/20/1984","06/20/1985","","No","","","No","","","$6,800,000,000","No","No","$6,938,550,000"
"912794GW8","Bill","13-Week","12/10/1984","12/13/1984","03/14/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,874,570,000"
"912794GM0","Bill","26-Week","12/10/1984","12/13/1984","06/13/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,902,375,000"
"912794GV0","Bill","13-Week","12/03/1984","12/06/1984","03/07/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,804,230,000"
"912794HF4","Bill","26-Week","12/03/1984","12/06/1984","06/06/1985","","No","","","No","","","$6,800,000,000","No","No","$6,803,940,000"
"912794GF5","Bill","17-Day","11/29/1984","12/03/1984","12/20/1984","","Yes","","","No","","","$5,000,000,000","Yes","No","$5,013,000,000"
"912794GQ1","Bill","45-Day","11/29/1984","12/03/1984","01/17/1985","","Yes","","","No","","","$5,000,000,000","Yes","No","$5,007,000,000"
"912827RP9","Note","5-Year 2-Month","11/28/1984","12/03/1984","02/15/1990","","No","","","No","11.000%","","$6,750,000,000","No","No","$6,926,522,000"
"912827RQ7","Note","5-Year 2-Month","11/28/1984","12/03/1984","02/15/1990","","No","","","No","11.000%","","$1,000,000,000","No","No","$1,000,400,000"
"912794HP2","Bill","52-Week","11/27/1984","11/29/1984","11/29/1985","","No","","","No","","","$8,500,000,000","No","No","$8,524,785,000"
"912794GU2","Bill","13-Week","11/26/1984","11/29/1984","02/28/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,804,785,000"
"912794HE7","Bill","26-Week","11/26/1984","11/29/1984","05/30/1985","","No","","","No","","","$6,800,000,000","No","No","$6,802,455,000"
"912827RN4","Note","2-Year","11/21/1984","11/30/1984","11/30/1986","","No","","","No","10.375%","","$9,000,000,000","No","No","$9,940,625,000"
"912794GH1","Bill","13-Week","11/19/1984","11/23/1984","02/21/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,805,045,000"
"912794HD9","Bill","26-Week","11/19/1984","11/23/1984","05/23/1985","","No","","","No","","","$6,800,000,000","No","No","$6,803,910,000"
"912794GT5","Bill","13-Week","11/13/1984","11/15/1984","02/14/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,831,830,000"
"912794GL2","Bill","26-Week","11/13/1984","11/15/1984","05/16/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,908,850,000"
"912810DN5","Bond","30-Year","11/08/1984","11/15/1984","11/15/2014","","No","","","No","11.750%","","$5,250,000,000","No","No","$6,003,093,000"
"912827RM6","Note","10-Year","11/07/1984","11/15/1984","11/15/1994","","No","","","No","11.625%","","$5,750,000,000","No","No","$6,650,093,000"
"912827RL8","Note","3-Year","11/05/1984","11/15/1984","11/15/1987","","No","","","No","11.000%","","$6,500,000,000","No","No","$8,126,505,000"
"912794GS7","Bill","13-Week","11/05/1984","11/08/1984","02/07/1985","","No","","","No","","","$6,800,000,000","Yes","No","$6,867,575,000"
"912794HC1","Bill","26-Week","11/05/1984","11/08/1984","05/09/1985","","No","","","No","","","$6,800,000,000","No","No","$6,896,105,000"
"912794GR9","Bill","13-Week","10/29/1984","11/01/1984","01/31/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,618,330,000"
"912794HB3","Bill","26-Week","10/29/1984","11/01/1984","05/02/1985","","No","","","No","","","$6,600,000,000","No","No","$6,600,300,000"
"912794HN7","Bill","52-Week","10/25/1984","11/01/1984","10/31/1985","","No","","","No","","","$8,250,000,000","No","No","$8,256,050,000"
"912827RH7","Note","3-Year 11-Month","10/24/1984","10/31/1984","09/30/1988","","No","","","No","11.375%","","$6,000,000,000","No","No","$6,535,202,000"
"912827RJ3","Note","3-Year 11-Month","10/24/1984","10/31/1984","09/30/1988","","No","","","No","11.375%","","$1,000,000,000","No","No","$1,001,000,000"
"912810DM7","Bond","20-Year 1-Month","10/23/1984","10/30/1984","11/15/2004","","No","","","No","11.625%","","$4,000,000,000","No","No","$4,004,780,000"
"912794GG3","Bill","13-Week","10/22/1984","10/25/1984","01/24/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,603,085,000"
"912794HA5","Bill","26-Week","10/22/1984","10/25/1984","04/25/1985","","No","","","No","","","$6,600,000,000","No","No","$6,603,320,000"
"912827RK0","Note","2-Year","10/17/1984","10/31/1984","10/31/1986","","No","","","No","11.625%","","$8,800,000,000","No","No","$9,704,175,000"
"912827RG9","Note","7-Year","10/16/1984","10/23/1984","10/15/1991","","No","","","No","12.250%","","$5,500,000,000","No","No","$5,742,819,000"
"912794GQ1","Bill","13-Week","10/15/1984","10/18/1984","01/17/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,612,920,000"
"912794GK4","Bill","26-Week","10/15/1984","10/18/1984","04/18/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,612,260,000"
"912794GP3","Bill","13-Week","10/09/1984","10/11/1984","01/10/1985","","No","","","No","","","$6,200,000,000","Yes","No","$6,201,385,000"
"912794GZ1","Bill","26-Week","10/09/1984","10/11/1984","04/11/1985","","No","","","No","","","$6,200,000,000","No","No","$6,201,595,000"
"912794GN8","Bill","13-Week","10/01/1984","10/04/1984","01/03/1985","","No","","","No","","","$6,000,000,000","Yes","No","$6,003,185,000"
"912794GY4","Bill","26-Week","10/01/1984","10/04/1984","04/04/1985","","No","","","No","","","$6,000,000,000","No","No","$6,014,545,000"
"912794HM9","Bill","52-Week","09/27/1984","10/04/1984","10/03/1985","","No","","","No","","","$8,250,000,000","No","No","$8,284,970,000"
"912794FL3","Bill","13-Week","09/24/1984","09/27/1984","12/27/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,600,010,000"
"912794GX6","Bill","26-Week","09/24/1984","09/27/1984","03/28/1985","","No","","","No","","","$6,600,000,000","No","No","$6,604,915,000"
"912827RF1","Note","2-Year","09/19/1984","10/01/1984","09/30/1986","","No","","","No","11.875%","","$8,500,000,000","No","No","$9,478,195,000"
"912794GF5","Bill","13-Week","09/17/1984","09/20/1984","12/20/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,612,800,000"
"912794GJ7","Bill","26-Week","09/17/1984","09/20/1984","03/21/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,614,565,000"
"912794GE8","Bill","13-Week","09/10/1984","09/13/1984","12/13/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,601,845,000"
"912794GW8","Bill","26-Week","09/10/1984","09/13/1984","03/14/1985","","No","","","No","","","$6,600,000,000","No","No","$6,600,774,000"
"912794GD0","Bill","13-Week","09/04/1984","09/06/1984","12/06/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,609,885,000"
"912794GV0","Bill","26-Week","09/04/1984","09/06/1984","03/07/1985","","No","","","No","","","$6,600,000,000","No","No","$6,604,705,000"
"912794HL1","Bill","52-Week","08/30/1984","09/06/1984","09/05/1985","","No","","","No","","","$8,250,000,000","No","No","$8,427,365,000"
"912827RE4","Note","5-Year 2-Month","08/29/1984","09/04/1984","11/15/1989","","No","","","No","12.750%","","$6,500,000,000","No","No","$6,530,684,000"
"912794FV1","Bill","20-Day","08/28/1984","08/31/1984","09/20/1984","","Yes","","","No","","","$8,000,000,000","Yes","No","$8,004,000,000"
"912794FK5","Bill","13-Week","08/27/1984","08/30/1984","11/29/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,608,500,000"
"912794GU2","Bill","26-Week","08/27/1984","08/30/1984","02/28/1985","","No","","","No","","","$6,600,000,000","No","No","$6,603,175,000"
"912827RD6","Note","2-Year","08/22/1984","08/31/1984","08/31/1986","","No","","","No","12.375%","","$8,500,000,000","No","No","$9,730,585,000"
"912794GC2","Bill","13-Week","08/20/1984","08/23/1984","11/23/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,605,030,000"
"912794GH1","Bill","26-Week","08/20/1984","08/23/1984","02/21/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,605,565,000"
"912794GB4","Bill","13-Week","08/13/1984","08/16/1984","11/15/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,623,385,000"
"912794GT5","Bill","26-Week","08/13/1984","08/16/1984","02/14/1985","","No","","","No","","","$6,600,000,000","No","No","$6,627,025,000"
"912810DL9","Bond","30-Year","08/09/1984","08/15/1984","08/15/2014","","No","","","No","12.500%","","$4,750,000,000","No","No","$5,130,107,000"
"912827RC8","Note","10-Year","08/08/1984","08/15/1984","08/15/1994","","No","","","No","12.625%","","$5,500,000,000","No","No","$6,301,631,000"
"912827RB0","Note","3-Year","08/07/1984","08/15/1984","08/15/1987","","No","","","No","12.375%","","$6,500,000,000","No","No","$7,606,985,000"
"912794GA6","Bill","13-Week","08/06/1984","08/09/1984","11/08/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,603,905,000"
"912794GS7","Bill","26-Week","08/06/1984","08/09/1984","02/07/1985","","No","","","No","","","$6,600,000,000","No","No","$6,616,765,000"
"912794HK3","Bill","52-Week","08/02/1984","08/09/1984","08/08/1985","","No","","","No","","","$8,250,000,000","No","No","$8,464,510,000"
"912794FJ8","Bill","13-Week","07/30/1984","08/02/1984","11/01/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,600,755,000"
"912794GR9","Bill","26-Week","07/30/1984","08/02/1984","01/31/1985","","No","","","No","","","$6,600,000,000","No","No","$6,601,695,000"
"912827RA2","Note","2-Year","07/25/1984","07/31/1984","07/31/1986","","No","","","No","12.625%","","$8,500,000,000","No","No","$10,093,155,000"
"912794FZ2","Bill","13-Week","07/23/1984","07/26/1984","10/25/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,601,275,000"
"912794GG3","Bill","26-Week","07/23/1984","07/26/1984","01/24/1985","","No","","","No","","","$6,600,000,000","Yes","No","$6,603,205,000"
"912794FY5","Bill","13-Week","07/16/1984","07/19/1984","10/18/1984","","No","","","No","","","$6,600,000,000","Yes","No","$6,600,190,000"
"912794GQ1","Bill","26-Week","07/16/1984","07/19/1984","01/17/1985","","No","","","No","","","$6,600,000,000","No","No","$6,603,590,000"
"912794HJ6","Bill","52-Week","07/10/1984","07/12/1984","07/11/1985","","No","","","No","","","$8,250,000,000","No","No","$8,381,805,000"
"912794FX7","Bill","13-Week","07/09/1984","07/12/1984","10/11/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,401,505,000"
"912794GP3","Bill","26-Week","07/09/1984","07/12/1984","01/10/1985","","No","","","No","","","$6,400,000,000","No","No","$6,407,890,000"
"912810DK1","Bond","20-Year 1-Month","07/05/1984","07/10/1984","08/15/2004","","No","","","No","13.750%","","$4,000,000,000","No","No","$4,001,224,000"
"912827QZ8","Note","7-Year","07/03/1984","07/09/1984","07/15/1991","","No","","","No","13.750%","","$5,500,000,000","No","No","$5,512,453,000"
"912794FH2","Bill","13-Week","07/02/1984","07/05/1984","10/04/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,409,120,000"
"912794GN8","Bill","26-Week","07/02/1984","07/05/1984","01/03/1985","","No","","","No","","","$6,400,000,000","No","No","$6,422,410,000"
"912827QY1","Note","4-Year","06/26/1984","07/02/1984","06/30/1988","","No","","","No","13.625%","","$6,000,000,000","No","No","$6,683,118,000"
"912794FW9","Bill","13-Week","06/25/1984","06/28/1984","09/27/1984","","No","","","No","","","$5,200,000,000","Yes","No","$5,261,345,000"
"912794FL3","Bill","26-Week","06/25/1984","06/28/1984","12/27/1984","","No","","","No","","","$5,200,000,000","Yes","No","$5,284,295,000"
"912827QX3","Note","2-Year","06/20/1984","07/02/1984","06/30/1986","","No","","","No","13.000%","","$8,500,000,000","No","No","$9,799,305,000"
"912794FV1","Bill","13-Week","06/18/1984","06/21/1984","09/20/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,423,845,000"
"912794GF5","Bill","26-Week","06/18/1984","06/21/1984","12/20/1984","","No","","","No","","","$6,400,000,000","No","No","$6,402,660,000"
"912794FU3","Bill","13-Week","06/11/1984","06/14/1984","09/13/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,410,930,000"
"912794GE8","Bill","26-Week","06/11/1984","06/14/1984","12/13/1984","","No","","","No","","","$6,400,000,000","No","No","$6,405,390,000"
"912794GM0","Bill","52-Week","06/07/1984","06/14/1984","06/13/1985","","No","","","No","","","$8,250,000,000","No","No","$8,354,270,000"
"912794FG4","Bill","13-Week","06/04/1984","06/07/1984","09/06/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,405,425,000"
"912794GD0","Bill","26-Week","06/04/1984","06/07/1984","12/06/1984","","No","","","No","","","$6,400,000,000","No","No","$6,404,650,000"
"912794FC3","Bill","17-Day","05/31/1984","06/04/1984","06/21/1984","","Yes","","","No","","","$3,000,000,000","Yes","No","$3,009,250,000"
"912794FQ2","Bill","59-Day","05/31/1984","06/04/1984","08/02/1984","","Yes","","","No","","","$3,000,000,000","Yes","No","$3,002,700,000"
"912794FJ8","Bill","150-Day","05/31/1984","06/04/1984","11/01/1984","","Yes","","","No","","","$3,000,000,000","Yes","No","$3,005,070,000"
"912827QW5","Note","5-Year 2-Month","05/31/1984","06/01/1984","08/15/1989","","No","","","No","13.875%","","$6,250,000,000","No","No","$6,250,892,000"
"912794FT6","Bill","13-Week","05/29/1984","05/31/1984","08/30/1984","","No","","","No","","","$6,300,000,000","Yes","No","$6,301,795,000"
"912794FK5","Bill","26-Week","05/29/1984","05/31/1984","11/29/1984","","No","","","No","","","$6,300,000,000","Yes","No","$6,303,760,000"
"912794FC3","Bill","22-Day","05/29/1984","05/30/1984","06/21/1984","","Yes","","","No","","","$6,000,000,000","Yes","No","$6,000,800,000"
"912827QV7","Note","2-Year","05/23/1984","05/31/1984","05/31/1986","","No","","","No","12.625%","","$8,250,000,000","No","No","$9,067,845,000"
"912794FF6","Bill","77-Day","05/23/1984","05/24/1984","08/09/1984","","Yes","","","No","","","$2,000,000,000","Yes","No","$2,001,900,000"
"912794GA6","Bill","168-Day","05/23/1984","05/24/1984","11/08/1984","","Yes","","","No","","","$2,000,000,000","Yes","No","$2,004,300,000"
"912794FS8","Bill","13-Week","05/21/1984","05/24/1984","08/23/1984","","No","","","No","","","$6,350,000,000","Yes","No","$6,352,930,000"
"912794GC2","Bill","26-Week","05/21/1984","05/24/1984","11/23/1984","","No","","","No","","","$6,350,000,000","No","No","$6,368,570,000"
"912794GL2","Bill","52-Week","05/15/1984","05/17/1984","05/16/1985","","No","","","No","","","$8,000,000,000","No","No","$8,080,000,000"
"912794FR0","Bill","13-Week","05/14/1984","05/17/1984","08/16/1984","","No","","","No","","","$5,000,000,000","Yes","No","$5,003,975,000"
"912794GB4","Bill","26-Week","05/14/1984","05/17/1984","11/15/1984","","No","","","No","","","$5,000,000,000","No","No","$5,002,680,000"
"912810DJ4","Bond","30-Year","05/10/1984","05/15/1984","05/15/2014","","No","","","No","13.250%","","$4,750,000,000","No","No","$5,007,500,000"
"912827QU9","Note","10-Year","05/09/1984","05/15/1984","05/15/1994","","No","","","No","13.125%","","$5,250,000,000","No","No","$5,656,415,000"
"912827QT2","Note","3-Year","05/08/1984","05/15/1984","05/15/1987","","No","","","No","12.500%","","$6,500,000,000","No","No","$7,659,110,000"
"912794FF6","Bill","13-Week","05/07/1984","05/10/1984","08/09/1984","","No","","","No","","","$4,000,000,000","Yes","No","$4,005,185,000"
"912794GA6","Bill","26-Week","05/07/1984","05/10/1984","11/08/1984","","No","","","No","","","$4,000,000,000","No","No","$4,003,195,000"
"912794FQ2","Bill","13-Week","04/30/1984","05/03/1984","08/02/1984","","No","","","No","","","$3,000,000,000","Yes","No","$3,001,030,000"
"912794FJ8","Bill","26-Week","04/30/1984","05/03/1984","11/01/1984","","No","","","No","","","$3,000,000,000","Yes","No","$3,001,910,000"
"912827QS4","Note","2-Year","04/25/1984","04/30/1984","04/30/1986","","No","","","No","11.750%","","$8,250,000,000","No","No","$9,086,100,000"
"912794FP4","Bill","13-Week","04/23/1984","04/26/1984","07/26/1984","","No","","","No","","","$5,000,000,000","Yes","No","$5,000,285,000"
"912794FZ2","Bill","26-Week","04/23/1984","04/26/1984","10/25/1984","","No","","","No","","","$5,000,000,000","No","No","$5,000,780,000"
"912794FN9","Bill","13-Week","04/16/1984","04/19/1984","07/19/1984","","No","","","No","","","$6,000,000,000","Yes","No","$6,000,655,000"
"912794FY5","Bill","26-Week","04/16/1984","04/19/1984","10/18/1984","","No","","","No","","","$6,000,000,000","No","No","$6,014,955,000"
"912794GK4","Bill","52-Week","04/12/1984","04/19/1984","04/18/1985","","No","","","No","","","$8,000,000,000","No","No","$8,225,335,000"
"912794FE9","Bill","13-Week","04/09/1984","04/12/1984","07/12/1984","","No","","","No","","","$6,000,000,000","Yes","No","$6,045,125,000"
"912794FX7","Bill","26-Week","04/09/1984","04/12/1984","10/11/1984","","No","","","No","","","$6,000,000,000","No","No","$6,002,830,000"
"912794FM1","Bill","13-Week","04/02/1984","04/05/1984","07/05/1984","","No","","","No","","","$6,000,000,000","Yes","No","$6,015,670,000"
"912794FH2","Bill","26-Week","04/02/1984","04/05/1984","10/04/1984","","No","","","No","","","$6,000,000,000","Yes","No","$6,005,070,000"
"912810DH8","Bond","20-Year 1-Month","03/29/1984","04/05/1984","05/15/2004","","No","","","No","12.375%","","$3,750,000,000","No","No","$3,751,581,000"
"912827QR6","Note","7-Year","03/28/1984","04/04/1984","04/15/1991","","No","","","No","12.375%","","$5,250,000,000","No","No","$5,362,467,000"
"912827QQ8","Note","4-Year","03/27/1984","04/02/1984","03/31/1988","","No","","","No","12.000%","","$6,000,000,000","No","No","$6,780,671,000"
"912794FD1","Bill","13-Week","03/26/1984","03/29/1984","06/28/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,203,890,000"
"912794FW9","Bill","26-Week","03/26/1984","03/29/1984","09/27/1984","","No","","","No","","","$6,200,000,000","No","No","$6,216,885,000"
"912827QP0","Note","2-Year","03/21/1984","04/02/1984","03/31/1986","","No","","","No","11.500%","","$8,250,000,000","No","No","$9,196,680,000"
"912794FC3","Bill","13-Week","03/19/1984","03/22/1984","06/21/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,203,045,000"
"912794FV1","Bill","26-Week","03/19/1984","03/22/1984","09/20/1984","","No","","","No","","","$6,200,000,000","No","No","$6,207,280,000"
"912794GJ7","Bill","52-Week","03/15/1984","03/22/1984","03/21/1985","","No","","","No","","","$8,250,000,000","No","No","$8,268,355,000"
"912794EH3","Bill","13-Week","03/12/1984","03/15/1984","06/14/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,231,550,000"
"912794FU3","Bill","26-Week","03/12/1984","03/15/1984","09/13/1984","","No","","","No","","","$6,200,000,000","No","No","$6,216,795,000"
"912794FB5","Bill","13-Week","03/05/1984","03/08/1984","06/07/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,204,855,000"
"912794FG4","Bill","26-Week","03/05/1984","03/08/1984","09/06/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,201,600,000"
"912827QN5","Note","5-Year 2-Month","02/28/1984","03/05/1984","05/15/1989","","No","","","No","11.750%","","$6,000,000,000","No","No","$6,043,867,000"
"912794FA7","Bill","13-Week","02/27/1984","03/01/1984","05/31/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,405,955,000"
"912794FT6","Bill","26-Week","02/27/1984","03/01/1984","08/30/1984","","No","","","No","","","$6,400,000,000","No","No","$6,428,895,000"
"912827QM7","Note","2-Year","02/22/1984","02/29/1984","02/28/1986","","No","","","No","10.875%","","$8,250,000,000","No","No","$9,033,025,000"
"912794EZ3","Bill","13-Week","02/21/1984","02/23/1984","05/24/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,411,655,000"
"912794FS8","Bill","26-Week","02/21/1984","02/23/1984","08/23/1984","","No","","","No","","","$6,400,000,000","No","No","$6,423,185,000"
"912794GH1","Bill","52-Week","02/16/1984","02/23/1984","02/21/1985","","No","","","No","","","$8,250,000,000","No","No","$8,405,560,000"
"912794EG5","Bill","13-Week","02/14/1984","02/16/1984","05/17/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,411,305,000"
"912794FR0","Bill","26-Week","02/14/1984","02/16/1984","08/16/1984","","No","","","No","","","$6,400,000,000","No","No","$6,414,115,000"
"912810DF2","Bond","29-Year 6-Month","02/09/1984","02/15/1984","08/15/2013","","No","","","No","12.000%","","$4,500,000,000","Yes","No","$5,248,363,000"
"912827QD7","Note","9-Year 9-Month","02/08/1984","02/15/1984","11/15/1993","","No","","","No","11.750%","","$5,250,000,000","Yes","No","$6,461,009,000"
"912827QL9","Note","3-Year","02/07/1984","02/15/1984","02/15/1987","","No","","","No","10.875%","","$6,500,000,000","No","No","$9,050,945,000"
"912794EY6","Bill","13-Week","02/06/1984","02/09/1984","05/10/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,437,860,000"
"912794FF6","Bill","26-Week","02/06/1984","02/09/1984","08/09/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,438,955,000"
"912794EX8","Bill","13-Week","01/30/1984","02/02/1984","05/03/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,406,855,000"
"912794FQ2","Bill","26-Week","01/30/1984","02/02/1984","08/02/1984","","No","","","No","","","$6,400,000,000","No","No","$6,402,720,000"
"912827QK1","Note","2-Year","01/25/1984","01/31/1984","01/31/1986","","No","","","No","10.625%","","$8,250,000,000","No","No","$9,160,030,000"
"912794EW0","Bill","13-Week","01/23/1984","01/26/1984","04/26/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,401,550,000"
"912794FP4","Bill","26-Week","01/23/1984","01/26/1984","07/26/1984","","No","","","No","","","$6,400,000,000","No","No","$6,211,285,000"
"912794GG3","Bill","52-Week","01/19/1984","01/26/1984","01/24/1985","","No","","","No","","","$8,250,000,000","No","No","$8,352,395,000"
"912794EF7","Bill","13-Week","01/16/1984","01/19/1984","04/19/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,400,590,000"
"912794FN9","Bill","26-Week","01/16/1984","01/19/1984","07/19/1984","","No","","","No","","","$6,400,000,000","No","No","$6,400,450,000"
"912794EV2","Bill","13-Week","01/09/1984","01/12/1984","04/12/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,420,700,000"
"912794FE9","Bill","26-Week","01/09/1984","01/12/1984","07/12/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,420,410,000"
"912794EU4","Bill","13-Week","01/03/1984","01/05/1984","04/05/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,407,530,000"
"912794FM1","Bill","26-Week","01/03/1984","01/05/1984","07/05/1984","","No","","","No","","","$6,400,000,000","No","No","$6,426,970,000"
"912810DG0","Bond","19-Year 10-Month","12/29/1983","01/04/1984","11/15/2003","","No","","","No","11.875%","","$3,750,000,000","Yes","No","$3,753,620,000"
"912827QJ4","Note","7-Year","12/28/1983","01/04/1984","01/15/1991","","No","","","No","11.750%","","$5,250,000,000","No","No","$5,507,853,000"
"912827QH8","Note","4-Year","12/27/1983","01/03/1984","12/31/1987","","No","","","No","11.250%","","$6,000,000,000","No","No","$6,563,924,000"
"912794ET7","Bill","13-Week","12/27/1983","12/29/1983","03/29/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,401,665,000"
"912794FD1","Bill","26-Week","12/27/1983","12/29/1983","06/28/1984","","No","","","No","","","$6,400,000,000","No","No","$6,409,800,000"
"912794FL3","Bill","52-Week","12/22/1983","12/29/1983","12/27/1984","","No","","","No","","","$8,250,000,000","No","No","$8,252,350,000"
"912827QG0","Note","2-Year","12/21/1983","01/03/1984","12/31/1985","","No","","","No","10.875%","","$8,250,000,000","No","No","$8,970,815,000"
"912794EE0","Bill","13-Week","12/19/1983","12/22/1983","03/22/1984","","No","","","No","","","$6,400,000,000","Yes","No","$6,404,575,000"
"912794FC3","Bill","26-Week","12/19/1983","12/22/1983","06/21/1984","","No","","","No","","","$6,400,000,000","No","No","$6,403,175,000"
"912794ES9","Bill","13-Week","12/12/1983","12/15/1983","03/15/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,217,425,000"
"912794EH3","Bill","26-Week","12/12/1983","12/15/1983","06/14/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,372,350,000"
"912794ER1","Bill","13-Week","12/05/1983","12/08/1983","03/08/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,239,830,000"
"912794FB5","Bill","26-Week","12/05/1983","12/08/1983","06/07/1984","","No","","","No","","","$6,200,000,000","No","No","$6,313,885,000"
"912794EB6","Bill","17-Day","12/01/1983","12/05/1983","12/22/1983","","Yes","","","No","","","$5,000,000,000","Yes","No","$5,006,340,000"
"912794EM2","Bill","62-Day","11/30/1983","12/02/1983","02/02/1984","","Yes","","","No","","","$2,500,000,000","Yes","No","$2,501,640,000"
"912794EX8","Bill","153-Day","11/30/1983","12/02/1983","05/03/1984","","Yes","","","No","","","$2,500,000,000","Yes","No","$2,503,400,000"
"912827QF2","Note","5-Year 2-Month","11/29/1983","12/01/1983","02/15/1989","","No","","","No","11.375%","","$6,000,000,000","No","No","$6,224,313,000"
"912794EQ3","Bill","13-Week","11/28/1983","12/01/1983","03/01/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,206,510,000"
"912794FA7","Bill","26-Week","11/28/1983","12/01/1983","05/31/1984","","No","","","No","","","$6,200,000,000","No","No","$6,202,625,000"
"912794FK5","Bill","52-Week","11/23/1983","12/01/1983","11/29/1984","","No","","","No","","","$8,000,000,000","No","No","$8,011,965,000"
"912827QE5","Note","2-Year","11/22/1983","11/30/1983","11/30/1985","","No","","","No","10.500%","","$8,000,000,000","No","No","$8,988,825,000"
"912794ED2","Bill","13-Week","11/21/1983","11/25/1983","02/23/1984","","No","","","No","","","$6,200,000,000","Yes","No","$6,208,700,000"
