"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912795B75","Bill","26-Week","06/18/2007","06/21/2007","12/20/2007","97.616306","No","","","No","","06/21/2007","$14,000,000,000","No","No","$20,724,660,000"
"912828GS3","Note","9-Year 11-Month","06/12/2007","06/15/2007","05/15/2017","94.399130","No","","","No","4.500%","","$8,000,000,000","Yes","No","$8,000,068,000"
"912795ZQ7","Bill","4-Week","06/12/2007","06/14/2007","07/12/2007","99.646500","No","","","No","","06/14/2007","$8,000,000,000","Yes","No","$13,926,906,000"
"912795ZZ7","Bill","13-Week","06/11/2007","06/14/2007","09/13/2007","98.827111","No","","","No","","06/14/2007","$14,000,000,000","Yes","No","$22,206,393,000"
"912795B67","Bill","26-Week","06/11/2007","06/14/2007","12/13/2007","97.591028","No","","","No","","06/14/2007","$14,000,000,000","No","No","$20,788,591,000"
"912795ZP9","Bill","4-Week","06/05/2007","06/07/2007","07/05/2007","99.638333","No","","","No","","06/07/2007","$10,000,000,000","Yes","No","$16,130,464,000"
"912795ZY0","Bill","13-Week","06/04/2007","06/07/2007","09/06/2007","98.809417","No","","","No","","06/07/2007","$15,000,000,000","Yes","No","$23,446,751,000"
"912795B59","Bill","26-Week","06/04/2007","06/07/2007","12/06/2007","97.578389","No","","","No","","06/07/2007","$14,000,000,000","No","No","$20,697,947,000"
"912795UA7","Bill","10-Day","06/04/2007","06/05/2007","06/15/2007","99.858611","Yes","","","No","","","$12,000,000,000","Yes","No","$12,000,564,000"
"912795UA7","Bill","14-Day","05/31/2007","06/01/2007","06/15/2007","99.802056","Yes","","","No","","","$27,000,000,000","No","No","$27,000,520,000"
"912795ZN4","Bill","4-Week","05/30/2007","05/31/2007","06/28/2007","99.622000","No","","","No","","05/31/2007","$16,000,000,000","Yes","No","$22,102,732,000"
"912828GU8","Note","5-Year","05/30/2007","05/31/2007","05/31/2012","99.701026","No","","","No","4.750%","05/31/2007","$13,000,000,000","No","No","$16,235,853,000"
"912795ZX2","Bill","13-Week","05/29/2007","05/31/2007","08/30/2007","98.791722","No","","","No","","05/31/2007","$15,000,000,000","Yes","No","$22,996,968,000"
"912795B42","Bill","26-Week","05/29/2007","05/31/2007","11/29/2007","97.570806","No","","","No","","05/31/2007","$14,000,000,000","No","No","$20,491,670,000"
"912828GT1","Note","2-Year","05/29/2007","05/31/2007","05/31/2009","99.979281","No","","","No","4.875%","05/31/2007","$18,000,000,000","No","No","$22,480,448,000"
"912795ZM6","Bill","4-Week","05/22/2007","05/24/2007","06/21/2007","99.618889","No","","","No","","05/24/2007","$19,000,000,000","Yes","No","$25,055,816,000"
"912795ZW4","Bill","13-Week","05/21/2007","05/24/2007","08/23/2007","98.792986","No","","","No","","05/24/2007","$15,000,000,000","Yes","No","$22,605,422,000"
"912795B34","Bill","26-Week","05/21/2007","05/24/2007","11/23/2007","97.554917","No","","","No","","05/24/2007","$13,000,000,000","No","No","$18,950,956,000"
"912795ZL8","Bill","4-Week","05/15/2007","05/17/2007","06/14/2007","99.637167","No","","","No","","05/17/2007","$14,000,000,000","Yes","No","$20,066,822,000"
"912795ZV6","Bill","13-Week","05/14/2007","05/17/2007","08/16/2007","98.804361","No","","","No","","05/17/2007","$14,000,000,000","Yes","No","$20,942,557,000"
"912795B26","Bill","26-Week","05/14/2007","05/17/2007","11/15/2007","97.606194","No","","","No","","05/17/2007","$13,000,000,000","No","No","$18,912,518,000"
"912810PT9","Bond","29-Year 9-Month","05/10/2007","05/15/2007","02/15/2037","98.605471","No","","","No","4.750%","05/15/2007","$5,000,000,000","Yes","No","$6,763,977,000"
"912828GS3","Note","10-Year","05/08/2007","05/15/2007","05/15/2017","99.110793","No","","","No","4.500%","05/15/2007","$13,000,000,000","No","No","$17,586,397,000"
"912795ZK0","Bill","4-Week","05/08/2007","05/10/2007","06/07/2007","99.639111","No","","","No","","05/10/2007","$8,000,000,000","Yes","No","$14,335,444,000"
"912828GR5","Note","3-Year","05/07/2007","05/15/2007","05/15/2010","99.794740","No","","","No","4.500%","05/15/2007","$14,000,000,000","No","No","$18,939,151,000"
"912795ZU8","Bill","13-Week","05/07/2007","05/10/2007","08/09/2007","98.796778","No","","","No","","05/10/2007","$13,000,000,000","Yes","No","$19,650,386,000"
"912795A92","Bill","26-Week","05/07/2007","05/10/2007","11/08/2007","97.565750","No","","","No","","05/10/2007","$12,000,000,000","No","No","$17,548,628,000"
"912795ZJ3","Bill","4-Week","05/01/2007","05/03/2007","05/31/2007","99.643000","No","","","No","","05/03/2007","$8,000,000,000","Yes","No","$13,696,544,000"
"912795ZT1","Bill","13-Week","04/30/2007","05/03/2007","08/02/2007","98.790458","No","","","No","","05/03/2007","$13,000,000,000","Yes","No","$19,132,457,000"
"912795A84","Bill","26-Week","04/30/2007","05/03/2007","11/01/2007","97.563222","No","","","No","","05/03/2007","$12,000,000,000","No","No","$17,371,094,000"
"912828GQ7","Note","5-Year","04/26/2007","04/30/2007","04/30/2012","99.650503","No","","","No","4.500%","04/30/2007","$13,000,000,000","No","No","$16,450,146,000"
"912828GP9","Note","2-Year","04/25/2007","04/30/2007","04/30/2009","99.799666","No","","","No","4.500%","04/30/2007","$18,000,000,000","No","No","$22,777,336,000"
"912828GN4","Note","5-Year","04/24/2007","04/30/2007","04/15/2012","99.730733","No","","","No","2.000%","","$8,000,000,000","No","Yes","$10,123,198,000"
"912795ZH7","Bill","4-Week","04/24/2007","04/26/2007","05/24/2007","99.624722","No","","","No","","04/26/2007","$8,000,000,000","Yes","No","$13,198,561,000"
"912795ZS3","Bill","13-Week","04/23/2007","04/26/2007","07/26/2007","98.777819","No","","","No","","04/26/2007","$13,000,000,000","Yes","No","$19,140,209,000"
"912795A76","Bill","26-Week","04/23/2007","04/26/2007","10/25/2007","97.555639","No","","","No","","04/26/2007","$12,000,000,000","No","No","$17,348,080,000"
"912795ZG9","Bill","4-Week","04/17/2007","04/19/2007","05/17/2007","99.623556","No","","","No","","04/19/2007","$8,000,000,000","Yes","No","$12,761,444,000"
"912795ZR5","Bill","13-Week","04/16/2007","04/19/2007","07/19/2007","98.770236","No","","","No","","04/19/2007","$14,000,000,000","Yes","No","$20,461,008,000"
"912795A68","Bill","26-Week","04/16/2007","04/19/2007","10/18/2007","97.540472","No","","","No","","04/19/2007","$12,000,000,000","No","No","$17,281,668,000"
"912828GD6","Note","9-Year 9-Month","04/12/2007","04/16/2007","01/15/2017","101.434007","No","","","No","2.375%","","$6,000,000,000","Yes","Yes","$6,000,019,000"
"912795TZ4","Bill","5-Day","04/12/2007","04/13/2007","04/18/2007","99.927639","Yes","","","No","","","$8,000,000,000","No","No","$8,000,126,000"
"912795TY7","Bill","5-Day","04/10/2007","04/12/2007","04/17/2007","99.927361","Yes","","","No","","","$15,000,000,000","Yes","No","$15,000,240,000"
"912795ZF1","Bill","4-Week","04/10/2007","04/12/2007","05/10/2007","99.619278","No","","","No","","04/12/2007","$8,000,000,000","Yes","No","$12,256,040,000"
"912795ZQ7","Bill","13-Week","04/09/2007","04/12/2007","07/12/2007","98.766444","No","","","No","","04/12/2007","$15,000,000,000","Yes","No","$21,604,145,000"
"912795A50","Bill","26-Week","04/09/2007","04/12/2007","10/11/2007","97.527833","No","","","No","","04/12/2007","$13,000,000,000","No","No","$18,602,786,000"
"912795TY7","Bill","12-Day","04/04/2007","04/05/2007","04/17/2007","99.826667","Yes","","","No","","","$16,000,000,000","No","No","$16,000,241,000"
"912795ZE4","Bill","4-Week","04/03/2007","04/05/2007","05/03/2007","99.606444","No","","","No","","04/05/2007","$20,000,000,000","Yes","No","$23,591,397,000"
"912795ZP9","Bill","13-Week","04/02/2007","04/05/2007","07/05/2007","98.758861","No","","","No","","04/05/2007","$17,000,000,000","Yes","No","$24,092,709,000"
"912795A43","Bill","26-Week","04/02/2007","04/05/2007","10/04/2007","97.537944","No","","","No","","04/05/2007","$14,000,000,000","No","No","$19,873,079,000"
"912795TX9","Bill","13-Day","04/02/2007","04/03/2007","04/16/2007","99.812403","Yes","","","No","","","$16,000,000,000","Yes","No","$16,000,020,000"
"912828GM6","Note","5-Year","03/29/2007","04/02/2007","03/31/2012","99.844593","No","","","No","4.500%","03/31/2007","$13,000,000,000","No","No","$16,354,906,000"
"912828GL8","Note","2-Year","03/28/2007","04/02/2007","03/31/2009","99.973043","No","","","No","4.500%","03/31/2007","$18,000,000,000","No","No","$22,645,178,000"
"912795TX9","Bill","17-Day","03/28/2007","03/30/2007","04/16/2007","99.760583","Yes","","","No","","","$17,000,000,000","No","No","$17,000,055,000"
"912795ZD6","Bill","4-Week","03/27/2007","03/29/2007","04/26/2007","99.601000","No","","","No","","03/29/2007","$23,000,000,000","Yes","No","$26,206,293,000"
"912795ZN4","Bill","13-Week","03/26/2007","03/29/2007","06/28/2007","98.755069","No","","","No","","03/29/2007","$19,000,000,000","Yes","No","$26,596,764,000"
"912795A35","Bill","26-Week","03/26/2007","03/29/2007","09/27/2007","97.535417","No","","","No","","03/29/2007","$15,000,000,000","No","No","$21,105,112,000"
"912795ZC8","Bill","4-Week","03/20/2007","03/22/2007","04/19/2007","99.600222","No","","","No","","03/22/2007","$25,000,000,000","Yes","No","$28,101,816,000"
"912795ZM6","Bill","13-Week","03/19/2007","03/22/2007","06/21/2007","98.753806","No","","","No","","03/22/2007","$20,000,000,000","Yes","No","$27,756,468,000"
"912795A27","Bill","26-Week","03/19/2007","03/22/2007","09/20/2007","97.517722","No","","","No","","03/22/2007","$16,000,000,000","No","No","$22,440,452,000"
"912795ZB0","Bill","4-Week","03/13/2007","03/15/2007","04/12/2007","99.598667","No","","","No","","03/15/2007","$25,000,000,000","Yes","No","$27,987,996,000"
"912828GH7","Note","9-Year 11-Month","03/13/2007","03/15/2007","02/15/2017","100.801596","No","","","No","4.625%","","$8,000,000,000","Yes","No","$8,000,005,000"
"912795ZL8","Bill","13-Week","03/12/2007","03/15/2007","06/14/2007","98.744958","No","","","No","","03/15/2007","$21,000,000,000","Yes","No","$29,102,191,000"
"912795ZZ7","Bill","26-Week","03/12/2007","03/15/2007","09/13/2007","97.512667","No","","","No","","03/15/2007","$17,000,000,000","No","No","$23,825,389,000"
"912795ZA2","Bill","4-Week","03/06/2007","03/08/2007","04/05/2007","99.600222","No","","","No","","03/08/2007","$25,000,000,000","Yes","No","$28,040,056,000"
"912795ZK0","Bill","13-Week","03/05/2007","03/08/2007","06/07/2007","98.744958","No","","","No","","03/08/2007","$21,000,000,000","Yes","No","$29,152,883,000"
"912795ZY0","Bill","26-Week","03/05/2007","03/08/2007","09/06/2007","97.545528","No","","","No","","03/08/2007","$17,000,000,000","No","No","$23,863,625,000"
"912795YX3","Bill","13-Day","03/01/2007","03/02/2007","03/15/2007","99.812764","Yes","","","No","","","$23,000,000,000","Yes","No","$23,000,140,000"
"912795YZ8","Bill","4-Week","02/27/2007","03/01/2007","03/29/2007","99.598667","No","","","No","","03/01/2007","$27,000,000,000","Yes","No","$30,177,986,000"
"912795ZJ3","Bill","13-Week","02/26/2007","03/01/2007","05/31/2007","98.727264","No","","","No","","03/01/2007","$21,000,000,000","Yes","No","$29,269,780,000"
"912795ZX2","Bill","26-Week","02/26/2007","03/01/2007","08/30/2007","97.497500","No","","","No","","03/01/2007","$17,000,000,000","No","No","$23,843,282,000"
"912828GK0","Note","5-Year","02/22/2007","02/28/2007","02/29/2012","99.585650","No","","","No","4.625%","02/28/2007","$13,000,000,000","No","No","$16,636,687,000"
"912828GJ3","Note","2-Year","02/21/2007","02/28/2007","02/28/2009","99.849212","No","","","No","4.750%","02/28/2007","$18,000,000,000","No","No","$23,035,497,000"
"912795YY1","Bill","4-Week","02/21/2007","02/22/2007","03/22/2007","99.597500","No","","","No","","02/22/2007","$28,000,000,000","Yes","No","$31,364,853,000"
"912795ZH7","Bill","13-Week","02/20/2007","02/22/2007","05/24/2007","98.727264","No","","","No","","02/22/2007","$20,000,000,000","Yes","No","$28,163,475,000"
"912795ZW4","Bill","26-Week","02/20/2007","02/22/2007","08/23/2007","97.497500","No","","","No","","02/22/2007","$16,000,000,000","No","No","$22,588,733,000"
"912795YU9","Bill","6-Day","02/15/2007","02/16/2007","02/22/2007","99.914333","Yes","","","No","","","$6,000,000,000","Yes","No","$6,000,260,000"
"912795YX3","Bill","4-Week","02/13/2007","02/15/2007","03/15/2007","99.600611","No","","","No","","02/15/2007","$24,000,000,000","Yes","No","$27,561,760,000"
"912795ZG9","Bill","13-Week","02/12/2007","02/15/2007","05/17/2007","98.729792","No","","","No","","02/15/2007","$19,000,000,000","Yes","No","$26,780,253,000"
"912795ZV6","Bill","26-Week","02/12/2007","02/15/2007","08/16/2007","97.489917","No","","","No","","02/15/2007","$15,000,000,000","No","No","$21,248,409,000"
"912810PT9","Bond","30-Year","02/08/2007","02/15/2007","02/15/2037","99.020970","No","","","No","4.750%","02/15/2007","$9,000,000,000","No","No","$9,825,627,000"
"912828GH7","Note","10-Year","02/07/2007","02/15/2007","02/15/2017","99.092517","No","","","No","4.625%","02/15/2007","$13,000,000,000","No","No","$14,192,560,000"
"912828GG9","Note","3-Year","02/06/2007","02/15/2007","02/15/2010","99.861835","No","","","No","4.750%","02/15/2007","$16,000,000,000","No","No","$17,467,776,000"
"912795YW5","Bill","4-Week","02/06/2007","02/08/2007","03/08/2007","99.607611","No","","","No","","02/08/2007","$18,000,000,000","Yes","No","$21,634,894,000"
"912795ZF1","Bill","13-Week","02/05/2007","02/08/2007","05/10/2007","98.733583","No","","","No","","02/08/2007","$19,000,000,000","Yes","No","$26,746,802,000"
"912795ZU8","Bill","26-Week","02/05/2007","02/08/2007","08/09/2007","97.494972","No","","","No","","02/08/2007","$15,000,000,000","No","No","$21,298,911,000"
"912795YV7","Bill","4-Week","01/30/2007","02/01/2007","03/01/2007","99.620056","No","","","No","","02/01/2007","$10,000,000,000","Yes","No","$14,207,982,000"
"912795ZE4","Bill","13-Week","01/29/2007","02/01/2007","05/03/2007","98.733583","No","","","No","","02/01/2007","$17,000,000,000","Yes","No","$24,158,072,000"
"912795ZT1","Bill","26-Week","01/29/2007","02/01/2007","08/02/2007","97.482333","No","","","No","","02/01/2007","$14,000,000,000","No","No","$19,953,470,000"
"912828GF1","Note","5-Year","01/25/2007","01/31/2007","01/31/2012","99.538790","No","","","No","4.750%","01/31/2007","$13,000,000,000","No","No","$14,931,277,000"
"912828GE4","Note","2-Year","01/24/2007","01/31/2007","01/31/2009","99.896458","No","","","No","4.875%","01/31/2007","$20,000,000,000","No","No","$22,971,278,000"
"912810PS1","Bond","20-Year","01/23/2007","01/31/2007","01/15/2027","99.213485","No","","","No","2.375%","","$8,000,000,000","No","Yes","$9,188,508,000"
"912795YU9","Bill","4-Week","01/23/2007","01/25/2007","02/22/2007","99.618889","No","","","No","","01/25/2007","$9,000,000,000","Yes","No","$12,947,140,000"
"912795ZD6","Bill","13-Week","01/22/2007","01/25/2007","04/26/2007","98.737375","No","","","No","","01/25/2007","$17,000,000,000","Yes","No","$24,218,856,000"
"912795ZS3","Bill","26-Week","01/22/2007","01/25/2007","07/26/2007","97.489917","No","","","No","","01/25/2007","$14,000,000,000","No","No","$19,897,684,000"
"912795YT2","Bill","4-Week","01/17/2007","01/18/2007","02/15/2007","99.619278","No","","","No","","01/18/2007","$8,000,000,000","Yes","No","$11,551,871,000"
"912795ZC8","Bill","13-Week","01/16/2007","01/18/2007","04/19/2007","98.742431","No","","","No","","01/18/2007","$17,000,000,000","Yes","No","$24,050,273,000"
"912795ZR5","Bill","26-Week","01/16/2007","01/18/2007","07/19/2007","97.497500","No","","","No","","01/18/2007","$14,000,000,000","No","No","$19,863,300,000"
"912828GD6","Note","10-Year","01/11/2007","01/16/2007","01/15/2017","99.342280","No","","","No","2.375%","01/15/2007","$9,000,000,000","No","Yes","$11,249,508,000"
"912795YS4","Bill","4-Week","01/09/2007","01/11/2007","02/08/2007","99.626667","No","","","No","","01/11/2007","$8,000,000,000","Yes","No","$11,307,357,000"
"912795ZB0","Bill","13-Week","01/08/2007","01/11/2007","04/12/2007","98.751278","No","","","No","","01/11/2007","$17,000,000,000","Yes","No","$23,894,988,000"
"912795ZQ7","Bill","26-Week","01/08/2007","01/11/2007","07/12/2007","97.512667","No","","","No","","01/11/2007","$14,000,000,000","No","No","$19,894,237,000"
"912795YR6","Bill","4-Week","01/03/2007","01/04/2007","02/01/2007","99.629778","No","","","No","","01/04/2007","$8,000,000,000","Yes","No","$11,555,120,000"
"912795ZA2","Bill","13-Week","01/02/2007","01/04/2007","04/05/2007","98.753806","No","","","No","","01/04/2007","$17,000,000,000","Yes","No","$24,075,905,000"
"912795ZP9","Bill","26-Week","01/02/2007","01/04/2007","07/05/2007","97.522778","No","","","No","","01/04/2007","$14,000,000,000","No","No","$19,912,965,000"
"912828GC8","Note","5-Year","12/28/2006","01/02/2007","12/31/2011","99.651392","No","","","No","4.625%","12/31/2006","$13,000,000,000","No","No","$16,130,955,000"
"912828GB0","Note","2-Year","12/27/2006","01/02/2007","12/31/2008","99.971175","No","","","No","4.750%","12/31/2006","$20,000,000,000","No","No","$24,816,867,000"
"912795YQ8","Bill","4-Week","12/27/2006","12/28/2006","01/25/2007","99.637556","No","","","No","","12/28/2006","$8,000,000,000","Yes","No","$11,702,289,000"
"912795YZ8","Bill","13-Week","12/26/2006","12/28/2006","03/29/2007","98.767708","No","","","No","","12/28/2006","$17,000,000,000","Yes","No","$24,025,872,000"
"912795ZN4","Bill","26-Week","12/26/2006","12/28/2006","06/28/2007","97.522778","No","","","No","","12/28/2006","$15,000,000,000","No","No","$21,241,656,000"
"912795YP0","Bill","4-Week","12/19/2006","12/21/2006","01/18/2007","99.631333","No","","","No","","12/21/2006","$11,000,000,000","Yes","No","$14,759,111,000"
"912795YY1","Bill","13-Week","12/18/2006","12/21/2006","03/22/2007","98.780347","No","","","No","","12/21/2006","$17,000,000,000","Yes","No","$23,997,463,000"
"912795ZM6","Bill","26-Week","12/18/2006","12/21/2006","06/21/2007","97.530361","No","","","No","","12/21/2006","$15,000,000,000","No","No","$21,332,431,000"
"912828FY1","Note","9-Year 11-Month","12/13/2006","12/15/2006","11/15/2016","100.348304","No","","","No","4.625%","","$8,000,000,000","Yes","No","$8,000,078,000"
"912795YN5","Bill","4-Week","12/12/2006","12/14/2006","01/11/2007","99.629778","No","","","No","","12/14/2006","$11,000,000,000","Yes","No","$14,314,797,000"
"912795YX3","Bill","13-Week","12/11/2006","12/14/2006","03/15/2007","98.786667","No","","","No","","12/14/2006","$18,000,000,000","Yes","No","$25,358,559,000"
"912795ZL8","Bill","26-Week","12/11/2006","12/14/2006","06/14/2007","97.540472","No","","","No","","12/14/2006","$16,000,000,000","No","No","$22,752,670,000"
"912795YM7","Bill","4-Week","12/05/2006","12/07/2006","01/04/2007","99.629778","No","","","No","","12/07/2006","$18,000,000,000","Yes","No","$21,662,375,000"
"912795YW5","Bill","13-Week","12/04/2006","12/07/2006","03/08/2007","98.768972","No","","","No","","12/07/2006","$18,000,000,000","Yes","No","$25,342,143,000"
"912795ZK0","Bill","26-Week","12/04/2006","12/07/2006","06/07/2007","97.553111","No","","","No","","12/07/2006","$16,000,000,000","No","No","$22,787,035,000"
"912795TW1","Bill","10-Day","12/04/2006","12/05/2006","12/15/2006","99.855694","Yes","","","No","","","$11,000,000,000","Yes","No","$11,000,062,000"
"912795TW1","Bill","14-Day","11/29/2006","12/01/2006","12/15/2006","99.797194","Yes","","","No","","","$29,000,000,000","No","No","$29,000,190,000"
"912828GA2","Note","5-Year","11/29/2006","11/30/2006","11/30/2011","99.968974","No","","","No","4.500%","11/30/2006","$14,000,000,000","No","No","$17,036,745,000"
"912795YL9","Bill","4-Week","11/28/2006","11/30/2006","12/28/2006","99.597889","No","","","No","","11/30/2006","$26,000,000,000","Yes","No","$29,569,089,000"
"912828FZ8","Note","2-Year","11/28/2006","11/30/2006","11/30/2008","99.873505","No","","","No","4.625%","11/30/2006","$20,000,000,000","No","No","$24,338,233,000"
"912795YV7","Bill","13-Week","11/27/2006","11/30/2006","03/01/2007","98.760125","No","","","No","","11/30/2006","$18,000,000,000","Yes","No","$25,010,020,000"
"912795ZJ3","Bill","26-Week","11/27/2006","11/30/2006","05/31/2007","97.505083","No","","","No","","11/30/2006","$16,000,000,000","No","No","$22,625,206,000"
"912795YK1","Bill","4-Week","11/21/2006","11/24/2006","12/21/2006","99.613000","No","","","No","","11/24/2006","$26,000,000,000","Yes","No","$29,214,319,000"
"912795YU9","Bill","13-Week","11/20/2006","11/24/2006","02/22/2007","98.765000","No","","","No","","11/24/2006","$18,000,000,000","Yes","No","$25,000,547,000"
"912795ZH7","Bill","26-Week","11/20/2006","11/24/2006","05/24/2007","97.516278","No","","","No","","11/24/2006","$15,000,000,000","No","No","$21,250,244,000"
"912795YJ4","Bill","4-Week","11/14/2006","11/16/2006","12/14/2006","99.599444","No","","","No","","11/16/2006","$24,000,000,000","Yes","No","$27,448,194,000"
"912795YE5","Bill","1-Day","11/14/2006","11/15/2006","11/16/2006","99.985583","Yes","","","No","","","$5,000,000,000","Yes","No","$5,000,087,000"
"912795YT2","Bill","13-Week","11/13/2006","11/16/2006","02/15/2007","98.747486","No","","","No","","11/16/2006","$17,000,000,000","Yes","No","$24,114,411,000"
"912795ZG9","Bill","26-Week","11/13/2006","11/16/2006","05/17/2007","97.494972","No","","","No","","11/16/2006","$15,000,000,000","No","No","$21,380,153,000"
"912795YG0","Bill","15-Day","11/13/2006","11/15/2006","11/30/2006","99.784583","Yes","","","No","","","$11,000,000,000","Yes","No","$11,000,000,000"
"912828FY1","Note","10-Year","11/09/2006","11/15/2006","11/15/2016","99.984133","No","","","No","4.625%","11/15/2006","$13,000,000,000","No","No","$15,294,121,000"
"912828FX3","Note","3-Year","11/08/2006","11/15/2006","11/15/2009","99.886450","No","","","No","4.625%","11/15/2006","$19,000,000,000","No","No","$24,771,848,000"
"912795YH8","Bill","4-Week","11/07/2006","11/09/2006","12/07/2006","99.602944","No","","","No","","11/09/2006","$21,000,000,000","Yes","No","$24,697,329,000"
"912795YS4","Bill","13-Week","11/06/2006","11/09/2006","02/08/2007","98.747486","No","","","No","","11/09/2006","$17,000,000,000","Yes","No","$24,323,385,000"
"912795ZF1","Bill","26-Week","11/06/2006","11/09/2006","05/10/2007","97.482333","No","","","No","","11/09/2006","$15,000,000,000","No","No","$21,531,661,000"
"912795YG0","Bill","4-Week","10/31/2006","11/02/2006","11/30/2006","99.604500","No","","","No","","11/02/2006","$21,000,000,000","Yes","No","$24,500,607,000"
"912795YR6","Bill","13-Week","10/30/2006","11/02/2006","02/01/2007","98.742431","No","","","No","","11/02/2006","$17,000,000,000","Yes","No","$24,229,552,000"
"912795ZE4","Bill","26-Week","10/30/2006","11/02/2006","05/03/2007","97.494972","No","","","No","","11/02/2006","$15,000,000,000","No","No","$21,450,402,000"
"912828FW5","Note","5-Year","10/26/2006","10/31/2006","10/31/2011","99.695653","No","","","No","4.625%","10/31/2006","$14,000,000,000","No","No","$16,180,600,000"
"912828FV7","Note","2-Year","10/24/2006","10/31/2006","10/31/2008","99.964216","No","","","No","4.875%","10/31/2006","$20,000,000,000","No","No","$22,725,643,000"
"912795YF2","Bill","4-Week","10/24/2006","10/26/2006","11/24/2006","99.592792","No","","","No","","10/26/2006","$18,000,000,000","Yes","No","$20,827,510,000"
"912828FB1","Note","4-Year 6-Month","10/23/2006","10/31/2006","04/15/2011","101.365114","No","","","No","2.375%","","$7,000,000,000","Yes","Yes","$9,180,515,000"
"912795YQ8","Bill","13-Week","10/23/2006","10/26/2006","01/25/2007","98.738639","No","","","No","","10/26/2006","$17,000,000,000","Yes","No","$23,837,296,000"
"912795ZD6","Bill","26-Week","10/23/2006","10/26/2006","04/26/2007","97.484861","No","","","No","","10/26/2006","$15,000,000,000","No","No","$21,262,120,000"
"912795YE5","Bill","4-Week","10/17/2006","10/19/2006","11/16/2006","99.615000","No","","","No","","10/19/2006","$12,000,000,000","Yes","No","$15,524,361,000"
"912795YP0","Bill","13-Week","10/16/2006","10/19/2006","01/18/2007","98.751278","No","","","No","","10/19/2006","$16,000,000,000","Yes","No","$22,599,619,000"
"912795ZC8","Bill","26-Week","10/16/2006","10/19/2006","04/19/2007","97.505083","No","","","No","","10/19/2006","$15,000,000,000","No","No","$21,352,414,000"
"912828FL9","Note","9-Year 9-Month","10/12/2006","10/16/2006","07/15/2016","101.503690","No","","","No","2.500%","","$8,000,000,000","Yes","Yes","$9,411,776,000"
"912795YD7","Bill","4-Week","10/11/2006","10/12/2006","11/09/2006","99.627833","No","","","No","","10/12/2006","$8,000,000,000","Yes","No","$11,889,153,000"
"912795YN5","Bill","13-Week","10/10/2006","10/12/2006","01/11/2007","98.774028","No","","","No","","10/12/2006","$16,000,000,000","Yes","No","$21,712,855,000"
"912795ZB0","Bill","26-Week","10/10/2006","10/12/2006","04/12/2007","97.527833","No","","","No","","10/12/2006","$15,000,000,000","No","No","$21,580,170,000"
"912795YC9","Bill","4-Week","10/03/2006","10/05/2006","11/02/2006","99.642222","No","","","No","","10/05/2006","$8,000,000,000","Yes","No","$11,672,152,000"
"912795YM7","Bill","13-Week","10/02/2006","10/05/2006","01/04/2007","98.795514","No","","","No","","10/05/2006","$16,000,000,000","Yes","No","$22,702,649,000"
"912795ZA2","Bill","26-Week","10/02/2006","10/05/2006","04/05/2007","97.560694","No","","","No","","10/05/2006","$15,000,000,000","No","No","$21,441,168,000"
"912828FU9","Note","5-Year","09/28/2006","10/02/2006","09/30/2011","99.694413","No","","","No","4.500%","09/30/2006","$14,000,000,000","No","No","$17,500,134,000"
"912828FT2","Note","2-Year","09/27/2006","10/02/2006","09/30/2008","99.933494","No","","","No","4.625%","09/30/2006","$20,000,000,000","No","No","$24,499,355,000"
"912795YB1","Bill","4-Week","09/26/2006","09/28/2006","10/26/2006","99.646500","No","","","No","","09/28/2006","$8,000,000,000","Yes","No","$11,313,767,000"
"912795YL9","Bill","13-Week","09/25/2006","09/28/2006","12/28/2006","98.794250","No","","","No","","09/28/2006","$18,000,000,000","Yes","No","$25,220,303,000"
"912795YZ8","Bill","26-Week","09/25/2006","09/28/2006","03/29/2007","97.568278","No","","","No","","09/28/2006","$16,000,000,000","No","No","$22,704,286,000"
"912795YA3","Bill","4-Week","09/19/2006","09/21/2006","10/19/2006","99.639111","No","","","No","","09/21/2006","$8,000,000,000","Yes","No","$11,824,143,000"
"912795YK1","Bill","13-Week","09/18/2006","09/21/2006","12/21/2006","98.782875","No","","","No","","09/21/2006","$18,000,000,000","Yes","No","$25,613,153,000"
"912795YY1","Bill","26-Week","09/18/2006","09/21/2006","03/22/2007","97.512667","No","","","No","","09/21/2006","$16,000,000,000","No","No","$22,936,144,000"
"912795TV3","Bill","1-Day","09/13/2006","09/14/2006","09/15/2006","99.985556","Yes","","","No","","","$8,000,000,000","Yes","No","$8,000,476,000"
"912828FQ8","Note","9-Year 11-Month","09/12/2006","09/15/2006","08/15/2016","100.499835","No","","","No","4.875%","","$8,000,000,000","Yes","No","$8,000,081,000"
"912795XZ9","Bill","4-Week","09/12/2006","09/14/2006","10/12/2006","99.636389","No","","","No","","09/14/2006","$10,000,000,000","Yes","No","$13,780,742,000"
"912795YJ4","Bill","13-Week","09/11/2006","09/14/2006","12/14/2006","98.781611","No","","","No","","09/14/2006","$18,000,000,000","Yes","No","$25,684,294,000"
"912795YX3","Bill","26-Week","09/11/2006","09/14/2006","03/15/2007","97.505083","No","","","No","","09/14/2006","$16,000,000,000","No","No","$22,995,234,000"
