"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912795NJ6","Bill","4-Week","07/22/2003","07/24/2003","08/21/2003","99.932","No","","","No","","07/24/2003","$10,000,000,000","Yes","No","$12,717,699,000"
"912795NT4","Bill","13-Week","07/21/2003","07/24/2003","10/23/2003","99.774","No","","","No","","07/24/2003","$15,000,000,000","Yes","No","$19,802,674,000"
"912795PG0","Bill","26-Week","07/21/2003","07/24/2003","01/22/2004","99.520","No","","","No","","07/24/2003","$17,000,000,000","No","No","$23,072,140,000"
"912795NH0","Bill","4-Week","07/15/2003","07/17/2003","08/14/2003","99.935","No","","","No","","07/17/2003","$8,000,000,000","Yes","No","$10,224,211,000"
"912795NS6","Bill","13-Week","07/14/2003","07/17/2003","10/16/2003","99.778","No","","","No","","07/17/2003","$16,000,000,000","Yes","No","$21,219,033,000"
"912795PF2","Bill","26-Week","07/14/2003","07/17/2003","01/15/2004","99.530","No","","","No","","07/17/2003","$18,000,000,000","No","No","$24,240,812,000"
"912828BD1","Note","10-Year","07/09/2003","07/15/2003","07/15/2013","98.881","No","","","No","1.875%","","$11,000,000,000","No","Yes","$11,000,001,000"
"912795NG2","Bill","4-Week","07/08/2003","07/10/2003","08/07/2003","99.931","No","","","No","","07/10/2003","$17,000,000,000","Yes","No","$18,825,847,000"
"912795NR8","Bill","13-Week","07/07/2003","07/10/2003","10/09/2003","99.775","No","","","No","","07/10/2003","$17,000,000,000","Yes","No","$22,511,008,000"
"912795PE5","Bill","26-Week","07/07/2003","07/10/2003","01/08/2004","99.525","No","","","No","","07/10/2003","$18,000,000,000","No","No","$24,056,731,000"
"912795NF4","Bill","4-Week","07/01/2003","07/03/2003","07/31/2003","99.933","No","","","No","","07/03/2003","$17,000,000,000","Yes","No","$19,427,138,000"
"912795NQ0","Bill","13-Week","06/30/2003","07/03/2003","10/02/2003","99.776","No","","","No","","07/03/2003","$17,000,000,000","Yes","No","$22,313,786,000"
"912795PD7","Bill","26-Week","06/30/2003","07/03/2003","01/02/2004","99.517","No","","","No","","07/03/2003","$18,000,000,000","No","No","$24,286,198,000"
"912828BC3","Note","2-Year","06/25/2003","06/30/2003","06/30/2005","99.894","No","","","No","1.125%","06/30/2003","$25,000,000,000","No","No","$31,700,305,000"
"912795NE7","Bill","4-Week","06/24/2003","06/26/2003","07/24/2003","99.938","No","","","No","","06/26/2003","$12,000,000,000","Yes","No","$14,356,292,000"
"912795NP2","Bill","13-Week","06/23/2003","06/26/2003","09/25/2003","99.794","No","","","No","","06/26/2003","$17,000,000,000","Yes","No","$23,131,623,000"
"912795PC9","Bill","26-Week","06/23/2003","06/26/2003","12/26/2003","99.573","No","","","No","","06/26/2003","$18,000,000,000","No","No","$24,417,440,000"
"912795ND9","Bill","4-Week","06/17/2003","06/19/2003","07/17/2003","99.930","No","","","No","","06/19/2003","$13,000,000,000","Yes","No","$15,976,400,000"
"912795NN7","Bill","13-Week","06/16/2003","06/19/2003","09/18/2003","99.788","No","","","No","","06/19/2003","$18,000,000,000","Yes","No","$24,034,501,000"
"912795PB1","Bill","26-Week","06/16/2003","06/19/2003","12/18/2003","99.573","No","","","No","","06/19/2003","$18,000,000,000","No","No","$24,361,450,000"
"912828AZ3","Note","4-Year 11-Month","06/11/2003","06/16/2003","05/15/2008","102.437","No","","","No","2.625%","","$15,000,000,000","Yes","No","$15,000,128,000"
"912795NC1","Bill","4-Week","06/10/2003","06/12/2003","07/10/2003","99.916","No","","","No","","06/12/2003","$22,000,000,000","Yes","No","$24,855,749,000"
"912795NM9","Bill","13-Week","06/09/2003","06/12/2003","09/11/2003","99.746","No","","","No","","06/12/2003","$18,000,000,000","Yes","No","$24,203,780,000"
"912795PA3","Bill","26-Week","06/09/2003","06/12/2003","12/11/2003","99.505","No","","","No","","06/12/2003","$18,000,000,000","No","No","$24,226,073,000"
"912795QF1","Bill","8-Day","06/04/2003","06/05/2003","06/13/2003","99.974","Yes","","","No","","","$18,000,000,000","Yes","No","$18,000,000,000"
"912795NB3","Bill","4-Week","06/03/2003","06/05/2003","07/03/2003","99.911","No","","","No","","06/05/2003","$18,000,000,000","Yes","No","$20,283,295,000"
"912795NL1","Bill","13-Week","06/02/2003","06/05/2003","09/04/2003","99.719","No","","","No","","06/05/2003","$18,000,000,000","Yes","No","$24,479,347,000"
"912795NZ0","Bill","26-Week","06/02/2003","06/05/2003","12/04/2003","99.446","No","","","No","","06/05/2003","$18,000,000,000","No","No","$24,382,333,000"
"912795MQ1","Bill","2-Day","06/02/2003","06/03/2003","06/05/2003","99.993","Yes","","","No","","","$24,000,000,000","Yes","No","$24,002,600,000"
"912828BB5","Note","2-Year","05/29/2003","06/02/2003","05/31/2005","99.892","No","","","No","1.250%","05/31/2003","$25,000,000,000","No","No","$31,020,297,000"
"912795MT5","Bill","4-Week","05/28/2003","05/29/2003","06/26/2003","99.908","No","","","No","","05/29/2003","$25,000,000,000","Yes","No","$28,539,048,000"
"912795NK3","Bill","13-Week","05/28/2003","05/29/2003","08/28/2003","99.722","No","","","No","","05/29/2003","$16,000,000,000","Yes","No","$21,995,548,000"
"912795NY3","Bill","26-Week","05/28/2003","05/29/2003","11/28/2003","99.451","No","","","No","","05/29/2003","$16,000,000,000","No","No","$21,765,460,000"
"912795QF1","Bill","16-Day","05/27/2003","05/28/2003","06/13/2003","99.948","Yes","","","No","","","$4,000,000,000","No","No","$4,000,152,000"
"912795MS7","Bill","4-Week","05/21/2003","05/22/2003","06/19/2003","99.915","No","","","No","","05/22/2003","$22,000,000,000","Yes","No","$26,397,916,000"
"912795NJ6","Bill","13-Week","05/20/2003","05/22/2003","08/21/2003","99.742","No","","","No","","05/22/2003","$16,000,000,000","Yes","No","$20,956,370,000"
"912795NX5","Bill","26-Week","05/20/2003","05/22/2003","11/20/2003","99.484","No","","","No","","05/22/2003","$16,000,000,000","No","No","$21,929,778,000"
"912795NA5","Bill","6-Day","05/20/2003","05/21/2003","05/27/2003","99.981","Yes","","","No","","","$4,000,000,000","No","No","$4,000,025,000"
"912795MR9","Bill","4-Week","05/13/2003","05/15/2003","06/12/2003","99.922","No","","","No","","05/15/2003","$6,000,000,000","Yes","No","$10,535,072,000"
"912795NH0","Bill","13-Week","05/12/2003","05/15/2003","08/14/2003","99.730","No","","","No","","05/15/2003","$14,000,000,000","Yes","No","$19,427,678,000"
"912795NW7","Bill","26-Week","05/12/2003","05/15/2003","11/13/2003","99.444","No","","","No","","05/15/2003","$14,000,000,000","No","No","$19,268,175,000"
"912795MM0","Bill","2-Day","05/12/2003","05/13/2003","05/15/2003","99.993","Yes","","","No","","","$15,000,000,000","Yes","No","$15,000,145,000"
"912828BA7","Note","10-Year","05/08/2003","05/15/2003","05/15/2013","99.378","No","","","No","3.625%","05/15/2003","$18,000,000,000","No","No","$18,251,867,000"
"912828AZ3","Note","5-Year","05/07/2003","05/15/2003","05/15/2008","99.744","No","","","No","2.625%","05/15/2003","$18,000,000,000","No","No","$18,335,842,000"
"912795MZ1","Bill","5-Day","05/07/2003","05/08/2003","05/13/2003","99.984","Yes","","","No","","","$10,000,000,000","No","No","$10,000,160,000"
"912828AY6","Note","3-Year","05/06/2003","05/15/2003","05/15/2006","99.974","No","","","No","2.000%","05/15/2003","$22,000,000,000","No","No","$22,391,033,000"
"912795MQ1","Bill","4-Week","05/06/2003","05/08/2003","06/05/2003","99.919","No","","","No","","05/08/2003","$6,000,000,000","Yes","No","$10,143,434,000"
"912795NG2","Bill","13-Week","05/05/2003","05/08/2003","08/07/2003","99.723","No","","","No","","05/08/2003","$15,000,000,000","Yes","No","$20,614,533,000"
"912795NV9","Bill","26-Week","05/05/2003","05/08/2003","11/06/2003","99.429","No","","","No","","05/08/2003","$15,000,000,000","No","No","$20,600,203,000"
"912795MP3","Bill","4-Week","04/29/2003","05/01/2003","05/29/2003","99.914","No","","","No","","05/01/2003","$11,000,000,000","Yes","No","$15,133,004,000"
"912795NF4","Bill","13-Week","04/28/2003","05/01/2003","07/31/2003","99.717","No","","","No","","05/01/2003","$15,000,000,000","Yes","No","$20,190,535,000"
"912795NU1","Bill","26-Week","04/28/2003","05/01/2003","10/30/2003","99.424","No","","","No","","05/01/2003","$16,000,000,000","No","No","$21,859,797,000"
"912828AX8","Note","2-Year","04/23/2003","04/30/2003","04/30/2005","99.845","No","","","No","1.625%","04/30/2003","$27,000,000,000","No","No","$34,293,046,000"
"912795MN8","Bill","4-Week","04/22/2003","04/24/2003","05/22/2003","99.913","No","","","No","","04/24/2003","$13,000,000,000","Yes","No","$16,241,471,000"
"912795NE7","Bill","13-Week","04/21/2003","04/24/2003","07/24/2003","99.707","No","","","No","","04/24/2003","$15,000,000,000","Yes","No","$19,763,507,000"
"912795NT4","Bill","26-Week","04/21/2003","04/24/2003","10/23/2003","99.401","No","","","No","","04/24/2003","$16,000,000,000","No","No","$22,068,915,000"
"912795MM0","Bill","4-Week","04/15/2003","04/17/2003","05/15/2003","99.910","No","","","No","","04/17/2003","$16,000,000,000","Yes","No","$18,915,602,000"
"912795ND9","Bill","13-Week","04/14/2003","04/17/2003","07/17/2003","99.706","No","","","No","","04/17/2003","$15,000,000,000","Yes","No","$19,863,051,000"
"912795NS6","Bill","26-Week","04/14/2003","04/17/2003","10/16/2003","99.406","No","","","No","","04/17/2003","$15,000,000,000","No","No","$20,336,500,000"
"912795ML2","Bill","4-Week","04/08/2003","04/10/2003","05/08/2003","99.909","No","","","No","","04/10/2003","$19,000,000,000","Yes","No","$21,123,941,000"
"912795MY4","Bill","6-Day","04/08/2003","04/09/2003","04/15/2003","99.980","Yes","","","No","","","$8,000,000,000","Yes","No","$8,000,304,000"
"912795NC1","Bill","13-Week","04/07/2003","04/10/2003","07/10/2003","99.713","No","","","No","","04/10/2003","$15,000,000,000","Yes","No","$19,717,849,000"
"912795NR8","Bill","26-Week","04/07/2003","04/10/2003","10/09/2003","99.426","No","","","No","","04/10/2003","$16,000,000,000","No","No","$21,509,431,000"
"912795MY4","Bill","12-Day","04/02/2003","04/03/2003","04/15/2003","99.961","Yes","","","No","","","$20,000,000,000","No","No","$20,000,072,000"
"912795MK4","Bill","4-Week","04/01/2003","04/03/2003","05/01/2003","99.910","No","","","No","","04/03/2003","$19,000,000,000","Yes","No","$21,005,354,000"
"912795NB3","Bill","13-Week","03/31/2003","04/03/2003","07/03/2003","99.722","No","","","No","","04/03/2003","$16,000,000,000","Yes","No","$20,380,534,000"
"912795NQ0","Bill","26-Week","03/31/2003","04/03/2003","10/02/2003","99.449","No","","","No","","04/03/2003","$17,000,000,000","No","No","$22,912,821,000"
"912828AW0","Note","2-Year","03/26/2003","03/31/2003","03/31/2005","99.869","No","","","No","1.625%","03/31/2003","$27,000,000,000","No","No","$35,210,859,000"
"912795MJ7","Bill","4-Week","03/25/2003","03/27/2003","04/24/2003","99.908","No","","","No","","03/27/2003","$23,000,000,000","Yes","No","$24,299,097,000"
"912795MT5","Bill","13-Week","03/24/2003","03/27/2003","06/26/2003","99.709","No","","","No","","03/27/2003","$17,000,000,000","Yes","No","$21,846,491,000"
"912795NP2","Bill","26-Week","03/24/2003","03/27/2003","09/25/2003","99.419","No","","","No","","03/27/2003","$17,000,000,000","No","No","$22,760,446,000"
"912795MH1","Bill","4-Week","03/18/2003","03/20/2003","04/17/2003","99.909","No","","","No","","03/20/2003","$27,000,000,000","Yes","No","$28,510,613,000"
"912795MS7","Bill","13-Week","03/17/2003","03/20/2003","06/19/2003","99.718","No","","","No","","03/20/2003","$17,000,000,000","Yes","No","$21,537,479,000"
"912795NN7","Bill","26-Week","03/17/2003","03/20/2003","09/18/2003","99.439","No","","","No","","03/20/2003","$17,000,000,000","No","No","$22,589,202,000"
"912795MG3","Bill","4-Week","03/11/2003","03/13/2003","04/10/2003","99.913","No","","","No","","03/13/2003","$22,000,000,000","Yes","No","$23,460,113,000"
"912795MR9","Bill","13-Week","03/10/2003","03/13/2003","06/12/2003","99.733","No","","","No","","03/13/2003","$17,000,000,000","Yes","No","$21,754,672,000"
"912795NM9","Bill","26-Week","03/10/2003","03/13/2003","09/11/2003","99.479","No","","","No","","03/13/2003","$17,000,000,000","No","No","$22,550,314,000"
"912795MF5","Bill","4-Week","03/04/2003","03/06/2003","04/03/2003","99.907","No","","","No","","03/06/2003","$25,000,000,000","Yes","No","$26,861,320,000"
"912795MQ1","Bill","13-Week","03/03/2003","03/06/2003","06/05/2003","99.703","No","","","No","","03/06/2003","$17,000,000,000","Yes","No","$21,929,090,000"
"912795NL1","Bill","26-Week","03/03/2003","03/06/2003","09/04/2003","99.409","No","","","No","","03/06/2003","$16,000,000,000","No","No","$21,328,717,000"
"912795MX6","Bill","14-Day","02/27/2003","03/03/2003","03/17/2003","99.952","Yes","","","No","","","$26,000,000,000","No","No","$26,000,384,000"
"912828AV2","Note","2-Year","02/26/2003","02/28/2003","02/28/2005","99.853","No","","","No","1.500%","02/28/2003","$27,000,000,000","No","No","$35,332,941,000"
"912795ME8","Bill","4-Week","02/25/2003","02/27/2003","03/27/2003","99.905","No","","","No","","02/27/2003","$25,000,000,000","Yes","No","$26,877,992,000"
"912795MP3","Bill","13-Week","02/24/2003","02/27/2003","05/29/2003","99.703","No","","","No","","02/27/2003","$18,000,000,000","Yes","No","$23,346,644,000"
"912795NK3","Bill","26-Week","02/24/2003","02/27/2003","08/28/2003","99.406","No","","","No","","02/27/2003","$17,000,000,000","No","No","$22,636,977,000"
"912795MD0","Bill","4-Week","02/19/2003","02/20/2003","03/20/2003","99.910","No","","","No","","02/20/2003","$20,000,000,000","Yes","No","$21,511,373,000"
"912795MN8","Bill","13-Week","02/18/2003","02/20/2003","05/22/2003","99.707","No","","","No","","02/20/2003","$17,000,000,000","Yes","No","$22,828,937,000"
"912795NJ6","Bill","26-Week","02/18/2003","02/20/2003","08/21/2003","99.403","No","","","No","","02/20/2003","$16,000,000,000","No","No","$21,667,313,000"
"912828AU4","Note","10-Year","02/12/2003","02/18/2003","02/15/2013","99.304","No","","","No","3.875%","02/15/2003","$18,000,000,000","No","No","$19,496,544,000"
"912828AT7","Note","5-Year","02/11/2003","02/18/2003","02/15/2008","99.866","No","","","No","3.000%","02/15/2003","$24,000,000,000","No","No","$27,483,982,000"
"912795MC2","Bill","4-Week","02/11/2003","02/13/2003","03/13/2003","99.910","No","","","No","","02/13/2003","$20,000,000,000","Yes","No","$21,651,207,000"
"912795MM0","Bill","13-Week","02/10/2003","02/13/2003","05/15/2003","99.709","No","","","No","","02/13/2003","$18,000,000,000","Yes","No","$24,306,725,000"
"912795NH0","Bill","26-Week","02/10/2003","02/13/2003","08/14/2003","99.411","No","","","No","","02/13/2003","$16,000,000,000","No","No","$21,702,475,000"
"912795MB4","Bill","4-Week","02/04/2003","02/06/2003","03/06/2003","99.911","No","","","No","","02/06/2003","$22,000,000,000","Yes","No","$23,607,524,000"
"912795ML2","Bill","13-Week","02/03/2003","02/06/2003","05/08/2003","99.708","No","","","No","","02/06/2003","$19,000,000,000","Yes","No","$25,670,586,000"
"912795NG2","Bill","26-Week","02/03/2003","02/06/2003","08/07/2003","99.401","No","","","No","","02/06/2003","$17,000,000,000","No","No","$23,057,718,000"
"912828AS9","Note","2-Year","01/29/2003","01/31/2003","01/31/2005","99.834","No","","","No","1.625%","01/31/2003","$27,000,000,000","No","No","$33,834,307,000"
"912795MA6","Bill","4-Week","01/28/2003","01/30/2003","02/27/2003","99.910","No","","","No","","01/30/2003","$16,000,000,000","Yes","No","$18,060,192,000"
"912795MK4","Bill","13-Week","01/27/2003","01/30/2003","05/01/2003","99.712","No","","","No","","01/30/2003","$18,000,000,000","Yes","No","$24,823,714,000"
"912795NF4","Bill","26-Week","01/27/2003","01/30/2003","07/31/2003","99.414","No","","","No","","01/30/2003","$16,000,000,000","No","No","$21,881,053,000"
"912795LZ2","Bill","4-Week","01/22/2003","01/23/2003","02/20/2003","99.912","No","","","No","","01/23/2003","$14,000,000,000","Yes","No","$16,398,092,000"
"912795MJ7","Bill","13-Week","01/21/2003","01/23/2003","04/24/2003","99.707","No","","","No","","01/23/2003","$17,000,000,000","Yes","No","$23,699,766,000"
"912795NE7","Bill","26-Week","01/21/2003","01/23/2003","07/24/2003","99.398","No","","","No","","01/23/2003","$15,000,000,000","No","No","$20,588,589,000"
"912795LY5","Bill","4-Week","01/14/2003","01/16/2003","02/13/2003","99.912","No","","","No","","01/16/2003","$11,000,000,000","Yes","No","$13,442,690,000"
"912795MH1","Bill","13-Week","01/13/2003","01/16/2003","04/17/2003","99.702","No","","","No","","01/16/2003","$16,000,000,000","Yes","No","$22,183,411,000"
"912795ND9","Bill","26-Week","01/13/2003","01/16/2003","07/17/2003","99.378","No","","","No","","01/16/2003","$15,000,000,000","No","No","$20,555,518,000"
"912828AF7","Note","9-Year 6-Month","01/08/2003","01/15/2003","07/15/2012","106.474","No","","","No","3.000%","","$6,000,000,000","Yes","Yes","$6,000,109,000"
"912795LX7","Bill","4-Week","01/07/2003","01/09/2003","02/06/2003","99.911","No","","","No","","01/09/2003","$13,000,000,000","Yes","No","$15,454,557,000"
"912795MG3","Bill","13-Week","01/06/2003","01/09/2003","04/10/2003","99.700","No","","","No","","01/09/2003","$15,000,000,000","Yes","No","$20,576,631,000"
"912795NC1","Bill","26-Week","01/06/2003","01/09/2003","07/10/2003","99.373","No","","","No","","01/09/2003","$15,000,000,000","No","No","$20,541,613,000"
"912795LW9","Bill","4-Week","12/31/2002","01/02/2003","01/30/2003","99.909","No","","","No","","01/02/2003","$16,000,000,000","Yes","No","$18,798,333,000"
"912795MF5","Bill","13-Week","12/30/2002","01/02/2003","04/03/2003","99.700","No","","","No","","01/02/2003","$14,000,000,000","Yes","No","$19,156,182,000"
"912795NB3","Bill","26-Week","12/30/2002","01/02/2003","07/03/2003","99.383","No","","","No","","01/02/2003","$16,000,000,000","No","No","$21,917,541,000"
"912795LV1","Bill","4-Week","12/24/2002","12/26/2002","01/23/2003","99.911","No","","","No","","12/26/2002","$16,000,000,000","Yes","No","$18,813,845,000"
"912828AR1","Note","2-Year","12/23/2002","12/31/2002","12/31/2004","99.863","No","","","No","1.750%","12/31/2002","$27,000,000,000","No","No","$33,195,093,000"
"912795ME8","Bill","13-Week","12/23/2002","12/26/2002","03/27/2003","99.700","No","","","No","","12/26/2002","$14,000,000,000","Yes","No","$18,909,133,000"
"912795MT5","Bill","26-Week","12/23/2002","12/26/2002","06/26/2003","99.373","No","","","No","","12/26/2002","$16,000,000,000","No","No","$21,881,771,000"
"912795LU3","Bill","4-Week","12/17/2002","12/19/2002","01/16/2003","99.907","No","","","No","","12/19/2002","$16,000,000,000","Yes","No","$18,608,783,000"
"912795MD0","Bill","13-Week","12/16/2002","12/19/2002","03/20/2003","99.697","No","","","No","","12/19/2002","$14,000,000,000","Yes","No","$19,064,120,000"
"912795MS7","Bill","26-Week","12/16/2002","12/19/2002","06/19/2003","99.363","No","","","No","","12/19/2002","$16,000,000,000","No","No","$21,911,139,000"
"912795LT6","Bill","4-Week","12/10/2002","12/12/2002","01/09/2003","99.906","No","","","No","","12/12/2002","$16,000,000,000","Yes","No","$18,381,512,000"
"912795MC2","Bill","13-Week","12/09/2002","12/12/2002","03/13/2003","99.698","No","","","No","","12/12/2002","$14,000,000,000","Yes","No","$19,215,031,000"
"912795MR9","Bill","26-Week","12/09/2002","12/12/2002","06/12/2003","99.371","No","","","No","","12/12/2002","$15,000,000,000","No","No","$20,617,739,000"
"912795MW8","Bill","6-Day","12/09/2002","12/10/2002","12/16/2002","99.979","Yes","","","No","","","$13,000,000,000","No","No","$13,001,053,000"
"912795LS8","Bill","4-Week","12/03/2002","12/05/2002","01/02/2003","99.906","No","","","No","","12/05/2002","$21,000,000,000","Yes","No","$23,303,498,000"
"912795MB4","Bill","13-Week","12/02/2002","12/05/2002","03/06/2003","99.694","No","","","No","","12/05/2002","$14,000,000,000","Yes","No","$19,041,968,000"
"912795MQ1","Bill","26-Week","12/02/2002","12/05/2002","06/05/2003","99.348","No","","","No","","12/05/2002","$15,000,000,000","No","No","$20,629,748,000"
"912828AQ3","Note","2-Year","11/27/2002","12/02/2002","11/30/2004","99.767","No","","","No","2.000%","11/30/2002","$27,000,000,000","No","No","$32,863,976,000"
"912795LR0","Bill","4-Week","11/26/2002","11/29/2002","12/26/2002","99.906","No","","","No","","11/29/2002","$22,000,000,000","Yes","No","$23,828,585,000"
"912795MA6","Bill","13-Week","11/25/2002","11/29/2002","02/27/2003","99.698","No","","","No","","11/29/2002","$15,000,000,000","Yes","No","$20,289,877,000"
"912795MP3","Bill","26-Week","11/25/2002","11/29/2002","05/29/2003","99.364","No","","","No","","11/29/2002","$15,000,000,000","No","No","$20,589,637,000"
"912795LQ2","Bill","4-Week","11/19/2002","11/21/2002","12/19/2002","99.907","No","","","No","","11/21/2002","$20,000,000,000","Yes","No","$21,868,422,000"
"912795LZ2","Bill","13-Week","11/18/2002","11/21/2002","02/20/2003","99.695","No","","","No","","11/21/2002","$15,000,000,000","Yes","No","$20,008,719,000"
"912795MN8","Bill","26-Week","11/18/2002","11/21/2002","05/22/2003","99.371","No","","","No","","11/21/2002","$15,000,000,000","No","No","$20,505,717,000"
"912795LP4","Bill","4-Week","11/13/2002","11/14/2002","12/12/2002","99.907","No","","","No","","11/14/2002","$20,000,000,000","Yes","No","$21,771,340,000"
"912795LY5","Bill","13-Week","11/12/2002","11/14/2002","02/13/2003","99.699","No","","","No","","11/14/2002","$16,000,000,000","Yes","No","$21,438,335,000"
"912795MM0","Bill","26-Week","11/12/2002","11/14/2002","05/15/2003","99.381","No","","","No","","11/14/2002","$16,000,000,000","No","No","$21,812,777,000"
"912828AP5","Note","10-Year","11/06/2002","11/15/2002","11/15/2012","99.227","No","","","No","4.000%","11/15/2002","$18,000,000,000","No","No","$18,110,960,000"
"912828AN0","Note","5-Year","11/05/2002","11/15/2002","11/15/2007","99.862","No","","","No","3.000%","11/15/2002","$22,000,000,000","No","No","$23,308,184,000"
"912795LN9","Bill","4-Week","11/05/2002","11/07/2002","12/05/2002","99.889","No","","","No","","11/07/2002","$16,000,000,000","Yes","No","$17,328,226,000"
"912795LX7","Bill","13-Week","11/04/2002","11/07/2002","02/06/2003","99.644","No","","","No","","11/07/2002","$17,000,000,000","Yes","No","$22,795,921,000"
"912795ML2","Bill","26-Week","11/04/2002","11/07/2002","05/08/2003","99.295","No","","","No","","11/07/2002","$17,000,000,000","No","No","$23,158,101,000"
"912795LM1","Bill","4-Week","10/29/2002","10/31/2002","11/29/2002","99.875","No","","","No","","10/31/2002","$18,000,000,000","Yes","No","$18,938,426,000"
"912795LW9","Bill","13-Week","10/28/2002","10/31/2002","01/30/2003","99.608","No","","","No","","10/31/2002","$18,000,000,000","Yes","No","$23,908,812,000"
"912795MK4","Bill","26-Week","10/28/2002","10/31/2002","05/01/2003","99.234","No","","","No","","10/31/2002","$17,000,000,000","No","No","$22,998,527,000"
"912828AM2","Note","2-Year","10/23/2002","10/31/2002","10/31/2004","99.971","No","","","No","2.125%","10/31/2002","$27,000,000,000","No","No","$32,434,883,000"
"912795LL3","Bill","4-Week","10/22/2002","10/24/2002","11/21/2002","99.870","No","","","No","","10/24/2002","$18,000,000,000","Yes","No","$18,836,398,000"
"912795LV1","Bill","13-Week","10/21/2002","10/24/2002","01/23/2003","99.579","No","","","No","","10/24/2002","$18,000,000,000","Yes","No","$24,195,831,000"
"912795MJ7","Bill","26-Week","10/21/2002","10/24/2002","04/24/2003","99.158","No","","","No","","10/24/2002","$16,000,000,000","No","No","$21,596,496,000"
"912795LK5","Bill","4-Week","10/16/2002","10/17/2002","11/14/2002","99.873","No","","","No","","10/17/2002","$14,000,000,000","Yes","No","$15,405,921,000"
"912795LU3","Bill","13-Week","10/15/2002","10/17/2002","01/16/2003","99.588","No","","","No","","10/17/2002","$17,000,000,000","Yes","No","$22,453,766,000"
"912795MH1","Bill","26-Week","10/15/2002","10/17/2002","04/17/2003","99.176","No","","","No","","10/17/2002","$15,000,000,000","No","No","$20,299,922,000"
"912828AF7","Note","9-Year 9-Month","10/09/2002","10/15/2002","07/15/2012","106.777","No","","","No","3.000%","","$7,000,000,000","Yes","Yes","$7,000,047,000"
"912795LJ8","Bill","4-Week","10/08/2002","10/10/2002","11/07/2002","99.876","No","","","No","","10/10/2002","$14,000,000,000","Yes","No","$16,154,094,000"
"912795LT6","Bill","13-Week","10/07/2002","10/10/2002","01/09/2003","99.599","No","","","No","","10/10/2002","$16,000,000,000","Yes","No","$21,099,596,000"
"912795MG3","Bill","26-Week","10/07/2002","10/10/2002","04/10/2003","99.227","No","","","No","","10/10/2002","$14,000,000,000","No","No","$19,138,857,000"
"912795LH2","Bill","4-Week","10/01/2002","10/03/2002","10/31/2002","99.876","No","","","No","","10/03/2002","$16,000,000,000","Yes","No","$17,839,227,000"
"912795LS8","Bill","13-Week","09/30/2002","10/03/2002","01/02/2003","99.611","No","","","No","","10/03/2002","$16,000,000,000","Yes","No","$21,883,344,000"
"912795MF5","Bill","26-Week","09/30/2002","10/03/2002","04/03/2003","99.254","No","","","No","","10/03/2002","$14,000,000,000","No","No","$19,200,833,000"
"912828AL4","Note","2-Year","09/25/2002","09/30/2002","09/30/2004","99.834","No","","","No","1.875%","09/30/2002","$27,000,000,000","No","No","$34,652,350,000"
"912795LG4","Bill","4-Week","09/24/2002","09/26/2002","10/24/2002","99.874","No","","","No","","09/26/2002","$18,000,000,000","Yes","No","$21,075,649,000"
"912795LR0","Bill","13-Week","09/23/2002","09/26/2002","12/26/2002","99.593","No","","","No","","09/26/2002","$16,000,000,000","Yes","No","$21,536,414,000"
"912795ME8","Bill","26-Week","09/23/2002","09/26/2002","03/27/2003","99.201","No","","","No","","09/26/2002","$13,000,000,000","No","No","$18,018,844,000"
"912795LF6","Bill","4-Week","09/17/2002","09/19/2002","10/17/2002","99.871","No","","","No","","09/19/2002","$18,000,000,000","Yes","No","$20,774,055,000"
"912795LQ2","Bill","13-Week","09/16/2002","09/19/2002","12/19/2002","99.580","No","","","No","","09/19/2002","$16,000,000,000","Yes","No","$22,063,960,000"
"912795MD0","Bill","26-Week","09/16/2002","09/19/2002","03/20/2003","99.171","No","","","No","","09/19/2002","$13,000,000,000","No","No","$17,912,098,000"
"912795LE9","Bill","4-Week","09/10/2002","09/12/2002","10/10/2002","99.869","No","","","No","","09/12/2002","$18,000,000,000","Yes","No","$20,850,126,000"
"912795MV0","Bill","5-Day","09/10/2002","09/11/2002","09/16/2002","99.976","Yes","","","No","","","$9,000,000,000","No","No","$9,000,100,000"
"912795LP4","Bill","13-Week","09/09/2002","09/12/2002","12/12/2002","99.584","No","","","No","","09/12/2002","$16,000,000,000","Yes","No","$21,185,446,000"
"912795MC2","Bill","26-Week","09/09/2002","09/12/2002","03/13/2003","99.173","No","","","No","","09/12/2002","$13,000,000,000","No","No","$17,898,789,000"
"912795LD1","Bill","4-Week","09/04/2002","09/05/2002","10/03/2002","99.871","No","","","No","","09/05/2002","$22,000,000,000","Yes","No","$23,739,227,000"
"912795LN9","Bill","13-Week","09/03/2002","09/05/2002","12/05/2002","99.593","No","","","No","","09/05/2002","$15,000,000,000","Yes","No","$20,793,029,000"
"912795MB4","Bill","26-Week","09/03/2002","09/05/2002","03/06/2003","99.201","No","","","No","","09/05/2002","$14,000,000,000","No","No","$19,468,857,000"
"912828AK6","Note","2-Year","08/28/2002","09/03/2002","08/31/2004","99.816","No","","","No","2.125%","08/31/2002","$27,000,000,000","No","No","$34,536,730,000"
