"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912796FK0","Bill","13-Week","03/02/2015","03/05/2015","06/04/2015","99.996208","No","$25,996,000,000","$112,992,000,000","No","","03/05/2015","$26,000,000,000","Yes","No","$26,000,057,700"
"912796GC7","Bill","26-Week","03/02/2015","03/05/2015","09/03/2015","99.962083","No","","$112,992,000,000","No","","03/05/2015","$26,000,000,000","No","No","$26,000,259,900"
"912828J43","Note","7-Year","02/26/2015","03/02/2015","02/28/2022","99.450849","No","","$78,033,000,000","No","1.750%","02/28/2015","$29,000,000,000","No","No","$29,000,022,400"
"912828J50","Note","5-Year","02/25/2015","03/02/2015","02/29/2020","99.496222","No","","$78,033,000,000","No","1.375%","02/28/2015","$35,000,000,000","No","No","$35,000,033,800"
"912828H60","Note","1-Year 11-Month","02/25/2015","02/27/2015","01/31/2017","99.999999","No","$15,000,000,000","$0","Yes","","02/27/2015","$13,000,000,000","Yes","No","$13,000,305,100"
"912828J35","Note","2-Year","02/24/2015","03/02/2015","02/28/2017","99.796087","No","","$78,033,000,000","No","0.500%","02/28/2015","$26,000,000,000","No","No","$26,000,079,000"
"912796FA2","Bill","4-Week","02/24/2015","02/26/2015","03/26/2015","99.998833","No","$47,001,000,000","$77,996,000,000","No","","02/26/2015","$40,000,000,000","Yes","No","$40,000,248,600"
"912796EC9","Bill","13-Week","02/23/2015","02/26/2015","05/28/2015","99.994944","No","$53,000,000,000","$77,996,000,000","No","","02/26/2015","$26,000,000,000","Yes","No","$26,000,132,500"
"912796GB9","Bill","26-Week","02/23/2015","02/26/2015","08/27/2015","99.967139","No","","$77,996,000,000","No","","02/26/2015","$26,000,000,000","No","No","$26,000,580,900"
"912810RL4","Bond","30-Year","02/19/2015","02/27/2015","02/15/2045","97.329701","No","","$0","No","0.750%","02/27/2015","$9,000,000,000","No","Yes","$9,000,002,100"
"912796EZ8","Bill","4-Week","02/18/2015","02/19/2015","03/19/2015","99.999222","No","$46,997,000,000","$79,003,000,000","No","","02/19/2015","$40,000,000,000","Yes","No","$40,000,121,000"
"912796FJ3","Bill","13-Week","02/17/2015","02/19/2015","05/21/2015","99.996208","No","$27,991,000,000","$79,003,000,000","No","","02/19/2015","$26,000,000,000","Yes","No","$26,000,662,800"
"912796ET2","Bill","26-Week","02/17/2015","02/19/2015","08/20/2015","99.967139","No","$25,000,000,000","$79,003,000,000","No","","02/19/2015","$26,000,000,000","Yes","No","$26,000,027,700"
"912810RK6","Bond","30-Year","02/12/2015","02/17/2015","02/15/2045","98.748902","No","","$80,634,000,000","No","2.500%","02/15/2015","$16,000,000,000","No","No","$16,000,605,500"
"912828J27","Note","10-Year","02/11/2015","02/17/2015","02/15/2025","99.999892","No","","$80,634,000,000","No","2.000%","02/15/2015","$24,000,000,000","No","No","$24,000,907,500"
"912828H94","Note","3-Year","02/10/2015","02/17/2015","02/15/2018","99.852956","No","","$80,634,000,000","No","1.000%","02/15/2015","$24,000,000,000","No","No","$24,001,113,600"
"912796EY1","Bill","4-Week","02/10/2015","02/12/2015","03/12/2015","99.998833","No","$46,998,000,000","$78,997,000,000","No","","02/12/2015","$40,000,000,000","Yes","No","$40,001,374,500"
"912796FH7","Bill","13-Week","02/09/2015","02/12/2015","05/14/2015","99.994944","No","$27,998,000,000","$78,997,000,000","No","","02/12/2015","$26,000,000,000","Yes","No","$26,000,268,500"
"912796GA1","Bill","26-Week","02/09/2015","02/12/2015","08/13/2015","99.957028","No","","$78,997,000,000","No","","02/12/2015","$26,000,000,000","No","No","$26,000,080,400"
"912796DP1","Bill","4-Week","02/03/2015","02/05/2015","03/05/2015","99.998444","No","$72,990,000,000","$97,002,000,000","No","","02/05/2015","$40,000,000,000","Yes","No","$40,001,399,600"
"912796FV6","Bill","52-Week","02/03/2015","02/05/2015","02/04/2016","99.792722","No","","$97,002,000,000","No","","02/05/2015","$25,000,000,000","No","No","$25,000,231,200"
"912796FF1","Bill","13-Week","02/02/2015","02/05/2015","05/07/2015","99.996208","No","$29,995,000,000","$97,002,000,000","No","","02/05/2015","$26,000,000,000","Yes","No","$26,000,111,300"
"912796FY0","Bill","26-Week","02/02/2015","02/05/2015","08/06/2015","99.967139","No","","$97,002,000,000","No","","02/05/2015","$26,000,000,000","No","No","$26,000,440,600"
"912828H52","Note","5-Year","01/29/2015","02/02/2015","01/31/2020","99.816712","No","","$77,684,000,000","No","1.250%","01/31/2015","$35,000,000,000","No","No","$35,000,014,400"
"912828H86","Note","7-Year","01/29/2015","02/02/2015","01/31/2022","99.406401","No","","$77,684,000,000","No","1.500%","01/31/2015","$29,000,000,000","No","No","$29,000,013,800"
"912828H78","Note","2-Year","01/28/2015","02/02/2015","01/31/2017","99.920748","No","","$77,684,000,000","No","0.500%","01/31/2015","$26,000,000,000","No","No","$26,000,071,200"
"912828H60","Note","2-Year","01/28/2015","02/02/2015","01/31/2017","100.000000","No","","$77,684,000,000","Yes","","01/31/2015","$15,000,000,000","No","No","$15,000,260,800"
"912796EW5","Bill","4-Week","01/26/2015","01/29/2015","02/26/2015","99.998444","No","$47,996,000,000","$78,001,000,000","No","","01/29/2015","$30,000,000,000","Yes","No","$30,000,890,700"
"912796DY2","Bill","13-Week","01/26/2015","01/29/2015","04/30/2015","99.994944","No","$54,997,000,000","$78,001,000,000","No","","01/29/2015","$24,000,000,000","Yes","No","$24,000,354,800"
"912796FX2","Bill","26-Week","01/26/2015","01/29/2015","07/30/2015","99.962083","No","","$78,001,000,000","No","","01/29/2015","$24,000,000,000","No","No","$24,000,591,500"
"912828H45","Note","10-Year","01/22/2015","01/30/2015","01/15/2025","99.102886","No","","$0","No","0.250%","01/30/2015","$15,000,000,000","No","Yes","$15,000,007,600"
"912796EV7","Bill","4-Week","01/21/2015","01/22/2015","02/19/2015","99.999611","No","$49,000,000,000","$77,999,000,000","No","","01/22/2015","$30,000,000,000","Yes","No","$30,000,665,000"
"912796FE4","Bill","13-Week","01/20/2015","01/22/2015","04/23/2015","99.993681","No","$29,991,000,000","$77,999,000,000","No","","01/22/2015","$24,000,000,000","Yes","No","$24,000,183,900"
"912796EN5","Bill","26-Week","01/20/2015","01/22/2015","07/23/2015","99.962083","No","$25,000,000,000","$77,999,000,000","No","","01/22/2015","$24,000,000,000","Yes","No","$24,000,428,100"
"912810RJ9","Bond","29-Year 10-Month","01/14/2015","01/15/2015","11/15/2044","112.041418","No","$29,021,000,000","$57,841,000,000","No","3.000%","01/15/2015","$13,000,000,000","Yes","No","$13,000,011,900"
"912796EU9","Bill","4-Week","01/13/2015","01/15/2015","02/12/2015","99.998833","No","$49,000,000,000","$87,001,000,000","No","","01/15/2015","$30,000,000,000","Yes","No","$30,000,463,900"
"912828G38","Note","9-Year 10-Month","01/13/2015","01/15/2015","11/15/2024","102.850862","No","$45,032,000,000","$57,841,000,000","No","2.250%","01/15/2015","$21,000,000,000","Yes","No","$21,000,051,400"
"912796FD6","Bill","13-Week","01/12/2015","01/15/2015","04/16/2015","99.993681","No","$26,986,000,000","$87,001,000,000","No","","01/15/2015","$24,000,000,000","Yes","No","$24,000,093,800"
"912796FW4","Bill","26-Week","01/12/2015","01/15/2015","07/16/2015","99.957028","No","","$87,001,000,000","No","","01/15/2015","$24,000,000,000","No","No","$24,000,053,100"
"912828H37","Note","3-Year","01/12/2015","01/15/2015","01/15/2018","99.849449","No","","$57,841,000,000","No","0.875%","01/15/2015","$24,000,000,000","No","No","$24,000,082,700"
"912796DG1","Bill","4-Week","01/06/2015","01/08/2015","02/05/2015","99.999222","No","$67,002,000,000","$120,001,000,000","No","","01/08/2015","$30,000,000,000","Yes","No","$30,000,519,000"
"912796FP9","Bill","52-Week","01/06/2015","01/08/2015","01/07/2016","99.747222","No","","$120,001,000,000","No","","01/08/2015","$25,000,000,000","No","No","$25,000,854,200"
"912796FC8","Bill","13-Week","01/05/2015","01/08/2015","04/09/2015","99.992417","No","$23,989,000,000","$120,001,000,000","No","","01/08/2015","$24,000,000,000","Yes","No","$24,000,099,900"
"912796FT1","Bill","26-Week","01/05/2015","01/08/2015","07/09/2015","99.944389","No","","$120,001,000,000","No","","01/08/2015","$24,000,000,000","No","No","$24,001,142,300"
"912796ER6","Bill","4-Week","12/30/2014","01/02/2015","01/29/2015","99.998875","No","$48,000,000,000","$96,991,000,000","No","","01/02/2015","$30,000,000,000","Yes","No","$30,000,102,800"
"912796DU0","Bill","13-Week","12/29/2014","01/02/2015","04/02/2015","99.990000","No","$48,998,000,000","$96,991,000,000","No","","01/02/2015","$24,000,000,000","Yes","No","$24,000,029,600"
"912796FS3","Bill","26-Week","12/29/2014","01/02/2015","07/02/2015","99.934639","No","","$96,991,000,000","No","","01/02/2015","$24,000,000,000","No","No","$24,000,479,000"
"912828G87","Note","7-Year","12/24/2014","12/31/2014","12/31/2021","100.000000","No","","$78,244,000,000","No","2.125%","12/31/2014","$29,000,000,000","No","No","$29,000,009,300"
"912828G95","Note","5-Year","12/23/2014","12/31/2014","12/31/2019","99.456337","No","","$78,244,000,000","No","1.625%","12/31/2014","$35,000,000,000","No","No","$35,000,073,800"
"912796EQ8","Bill","4-Week","12/23/2014","12/26/2014","01/22/2015","99.999250","No","$47,999,000,000","$87,001,000,000","No","","12/26/2014","$30,000,000,000","Yes","No","$30,000,386,400"
"912828F70","Note","1-Year 10-Month","12/23/2014","12/26/2014","10/31/2016","99.893288","No","$28,000,000,000","$0","Yes","","12/26/2014","$13,000,000,000","Yes","No","$13,000,223,200"
"912828H29","Note","2-Year","12/22/2014","12/31/2014","12/31/2016","99.845361","No","","$78,244,000,000","No","0.625%","12/31/2014","$27,000,000,000","No","No","$27,000,004,000"
"912796FA2","Bill","13-Week","12/22/2014","12/26/2014","03/26/2015","99.986250","No","$22,999,000,000","$87,001,000,000","No","","12/26/2014","$24,000,000,000","Yes","No","$24,000,254,800"
"912796EJ4","Bill","26-Week","12/22/2014","12/26/2014","06/25/2015","99.922069","No","$25,000,000,000","$87,001,000,000","No","","12/26/2014","$24,000,000,000","Yes","No","$24,000,153,400"
"912828C99","Note","4-Year 4-Month","12/18/2014","12/31/2014","04/15/2019","100.174592","No","$34,000,000,000","$78,244,000,000","No","0.125%","12/31/2014","$16,000,000,000","Yes","Yes","$16,000,002,500"
"912796EP0","Bill","4-Week","12/16/2014","12/18/2014","01/15/2015","99.998444","No","$47,001,000,000","$86,996,000,000","No","","12/18/2014","$40,000,000,000","Yes","No","$40,000,068,700"
"912796EZ8","Bill","13-Week","12/15/2014","12/18/2014","03/19/2015","99.991153","No","$22,997,000,000","$86,996,000,000","No","","12/18/2014","$24,000,000,000","Yes","No","$24,000,497,200"
"912796FR5","Bill","26-Week","12/15/2014","12/18/2014","06/18/2015","99.944389","No","","$86,996,000,000","No","","12/18/2014","$26,000,000,000","No","No","$26,000,078,000"
"912810RJ9","Bond","29-Year 11-Month","12/11/2014","12/15/2014","11/15/2044","103.043970","No","$16,021,000,000","$33,170,000,000","No","3.000%","12/15/2014","$13,000,000,000","Yes","No","$13,000,022,300"
"912828G38","Note","9-Year 11-Month","12/10/2014","12/15/2014","11/15/2024","100.317269","No","$24,032,000,000","$33,170,000,000","No","2.250%","12/15/2014","$21,000,000,000","Yes","No","$21,000,013,400"
"912828G79","Note","3-Year","12/09/2014","12/15/2014","12/15/2017","99.805642","No","","$33,170,000,000","No","1.000%","12/15/2014","$25,000,000,000","No","No","$25,000,001,900"
"912796DF3","Bill","4-Week","12/09/2014","12/11/2014","01/08/2015","99.996889","No","$70,000,000,000","$113,999,000,000","No","","12/11/2014","$50,000,000,000","Yes","No","$50,000,971,600"
"912796FN4","Bill","52-Week","12/09/2014","12/11/2014","12/10/2015","99.787667","No","","$113,999,000,000","No","","12/11/2014","$25,000,000,000","No","No","$25,000,080,400"
"912796EY1","Bill","13-Week","12/08/2014","12/11/2014","03/12/2015","99.993681","No","$22,997,000,000","$113,999,000,000","No","","12/11/2014","$24,000,000,000","Yes","No","$24,000,356,100"
"912796FQ7","Bill","26-Week","12/08/2014","12/11/2014","06/11/2015","99.954500","No","","$113,999,000,000","No","","12/11/2014","$26,000,000,000","No","No","$26,000,132,600"
"912796EM7","Bill","4-Week","12/02/2014","12/04/2014","01/02/2015","99.997583","No","$46,998,000,000","$87,002,000,000","No","","12/04/2014","$50,000,000,000","Yes","No","$50,000,068,800"
"912796DP1","Bill","13-Week","12/01/2014","12/04/2014","03/05/2015","99.993681","No","$48,990,000,000","$87,002,000,000","No","","12/04/2014","$24,000,000,000","Yes","No","$24,000,149,300"
"912796FK0","Bill","26-Week","12/01/2014","12/04/2014","06/04/2015","99.962083","No","","$87,002,000,000","No","","12/04/2014","$26,000,000,000","No","No","$26,001,194,600"
"912828G53","Note","7-Year","11/26/2014","12/01/2014","11/30/2021","99.446691","No","","$78,261,000,000","No","1.875%","11/30/2014","$29,000,000,000","No","No","$29,000,046,300"
"912828G61","Note","5-Year","11/25/2014","12/01/2014","11/30/2019","99.545394","No","","$78,261,000,000","No","1.500%","11/30/2014","$35,000,000,000","No","No","$35,000,117,800"
"912796EL9","Bill","4-Week","11/25/2014","11/28/2014","12/26/2014","99.995333","No","$47,001,000,000","$86,002,000,000","No","","11/28/2014","$40,000,000,000","Yes","No","$40,000,551,900"
"912828F70","Note","1-Year 11-Month","11/25/2014","11/28/2014","10/31/2016","99.970737","No","$15,000,000,000","$0","Yes","","11/28/2014","$13,000,000,000","Yes","No","$13,000,072,600"
"912828G46","Note","2-Year","11/24/2014","12/01/2014","11/30/2016","99.916676","No","","$78,261,000,000","No","0.500%","11/30/2014","$28,000,000,000","No","No","$28,000,116,800"
"912796EW5","Bill","13-Week","11/24/2014","11/28/2014","02/26/2015","99.995000","No","$23,995,000,000","$86,002,000,000","No","","11/28/2014","$24,000,000,000","Yes","No","$24,001,138,200"
"912796EC9","Bill","26-Week","11/24/2014","11/28/2014","05/28/2015","99.964806","No","$24,999,000,000","$86,002,000,000","No","","11/28/2014","$28,000,000,000","Yes","No","$28,000,196,100"
"912828WU0","Note","9-Year 8-Month","11/20/2014","11/28/2014","07/15/2024","96.736675","No","$28,005,000,000","$0","No","0.125%","11/28/2014","$13,000,000,000","Yes","Yes","$13,000,007,200"
"912796EK1","Bill","4-Week","11/18/2014","11/20/2014","12/18/2014","99.997278","No","$46,997,000,000","$86,004,000,000","No","","11/20/2014","$40,000,000,000","Yes","No","$40,000,312,100"
"912796EV7","Bill","13-Week","11/17/2014","11/20/2014","02/19/2015","99.993681","No","$25,001,000,000","$86,004,000,000","No","","11/20/2014","$24,000,000,000","Yes","No","$24,000,369,400"
"912796FJ3","Bill","26-Week","11/17/2014","11/20/2014","05/21/2015","99.964611","No","","$86,004,000,000","No","","11/20/2014","$28,000,000,000","No","No","$28,000,815,600"
"912810RJ9","Bond","30-Year","11/13/2014","11/17/2014","11/15/2044","98.209695","No","","$59,833,000,000","No","3.000%","11/15/2014","$16,000,000,000","No","No","$16,021,352,000"
"912828G38","Note","10-Year","11/12/2014","11/17/2014","11/15/2024","98.981554","No","","$59,833,000,000","No","2.250%","11/15/2014","$24,000,000,000","No","No","$24,032,079,300"
"912796DB2","Bill","4-Week","11/12/2014","11/13/2014","12/11/2014","99.996500","No","$73,998,000,000","$110,001,000,000","No","","11/13/2014","$40,000,000,000","Yes","No","$40,000,943,900"
"912796FG9","Bill","52-Week","11/12/2014","11/13/2014","11/12/2015","99.858444","No","","$110,001,000,000","No","","11/13/2014","$25,000,000,000","No","No","$25,000,744,700"
"912828G20","Note","3-Year","11/10/2014","11/17/2014","11/15/2017","99.637993","No","","$59,833,000,000","No","0.875%","11/15/2014","$26,000,000,000","No","No","$26,034,729,700"
"912796EU9","Bill","13-Week","11/10/2014","11/13/2014","02/12/2015","99.993681","No","$25,001,000,000","$110,001,000,000","No","","11/13/2014","$24,000,000,000","Yes","No","$24,000,167,200"
"912796FH7","Bill","26-Week","11/10/2014","11/13/2014","05/14/2015","99.969667","No","","$110,001,000,000","No","","11/13/2014","$28,000,000,000","No","No","$28,000,371,400"
"912796EG0","Bill","4-Week","11/04/2014","11/06/2014","12/04/2014","99.997278","No","$51,000,000,000","$83,001,000,000","No","","11/06/2014","$36,000,000,000","Yes","No","$36,002,590,400"
"912796DG1","Bill","13-Week","11/03/2014","11/06/2014","02/05/2015","99.994944","No","$43,002,000,000","$83,001,000,000","No","","11/06/2014","$24,000,000,000","Yes","No","$24,000,583,000"
"912796FF1","Bill","26-Week","11/03/2014","11/06/2014","05/07/2015","99.969667","No","","$83,001,000,000","No","","11/06/2014","$30,000,000,000","No","No","$30,000,527,300"
"912828F96","Note","7-Year","10/30/2014","10/31/2014","10/31/2021","99.883043","No","","$77,009,000,000","No","2.000%","10/31/2014","$29,000,000,000","No","No","$29,000,010,100"
"912828F70","Note","2-Year","10/29/2014","10/31/2014","10/31/2016","100.000000","No","","$77,009,000,000","Yes","","10/31/2014","$15,000,000,000","No","No","$15,000,191,100"
"912828F62","Note","5-Year","10/29/2014","10/31/2014","10/31/2019","99.678995","No","","$77,009,000,000","No","1.500%","10/31/2014","$35,000,000,000","No","No","$35,000,002,000"
"912828F88","Note","2-Year","10/28/2014","10/31/2014","10/31/2016","99.900529","No","","$77,009,000,000","No","0.375%","10/31/2014","$29,000,000,000","No","No","$29,000,159,700"
"912796EF2","Bill","4-Week","10/28/2014","10/30/2014","11/28/2014","99.998389","No","$52,002,000,000","$80,000,000,000","No","","10/30/2014","$34,000,000,000","Yes","No","$34,000,350,600"
"912796ER6","Bill","13-Week","10/27/2014","10/30/2014","01/29/2015","99.994944","No","$24,002,000,000","$80,000,000,000","No","","10/30/2014","$24,000,000,000","Yes","No","$24,000,225,800"
"912796DY2","Bill","26-Week","10/27/2014","10/30/2014","04/30/2015","99.972194","No","$25,001,000,000","$80,000,000,000","No","","10/30/2014","$30,000,000,000","Yes","No","$30,000,065,700"
"912810RF7","Bond","29-Year 4-Month","10/23/2014","10/31/2014","02/15/2044","112.167585","No","$16,025,000,000","$77,009,000,000","No","1.375%","10/31/2014","$7,000,000,000","Yes","Yes","$7,000,004,300"
"912796EE5","Bill","4-Week","10/21/2014","10/23/2014","11/20/2014","99.997667","No","$52,002,000,000","$89,002,000,000","No","","10/23/2014","$34,000,000,000","Yes","No","$34,002,003,500"
"912796EQ8","Bill","13-Week","10/20/2014","10/23/2014","01/22/2015","99.994944","No","$23,999,000,000","$89,002,000,000","No","","10/23/2014","$24,000,000,000","Yes","No","$24,000,813,800"
"912796FE4","Bill","26-Week","10/20/2014","10/23/2014","04/23/2015","99.974722","No","","$89,002,000,000","No","","10/23/2014","$30,000,000,000","No","No","$30,000,556,700"
"912796CL1","Bill","4-Week","10/15/2014","10/16/2014","11/13/2014","99.998833","No","$77,001,000,000","$100,004,000,000","No","","10/16/2014","$33,000,000,000","Yes","No","$33,000,940,400"
"912796FB0","Bill","52-Week","10/15/2014","10/16/2014","10/15/2015","99.898889","No","","$100,004,000,000","No","","10/16/2014","$25,000,000,000","No","No","$25,001,197,200"
"912796EP0","Bill","13-Week","10/14/2014","10/16/2014","01/15/2015","99.997472","No","$23,001,000,000","$100,004,000,000","No","","10/16/2014","$24,000,000,000","Yes","No","$24,000,692,100"
"912796FD6","Bill","26-Week","10/14/2014","10/16/2014","04/16/2015","99.979778","No","","$100,004,000,000","No","","10/16/2014","$27,000,000,000","No","No","$27,000,764,400"
"912810RH3","Bond","29-Year 10-Month","10/09/2014","10/15/2014","08/15/2044","100.986092","No","$29,000,000,000","$32,000,000,000","No","3.125%","10/15/2014","$13,000,000,000","Yes","No","$13,000,000,900"
"912828D56","Note","9-Year 10-Month","10/08/2014","10/15/2014","08/15/2024","99.944558","No","$44,999,000,000","$32,000,000,000","No","2.375%","10/15/2014","$21,000,000,000","Yes","No","$21,000,006,600"
"912828F54","Note","3-Year","10/07/2014","10/15/2014","10/15/2017","99.649129","No","","$32,000,000,000","No","0.875%","10/15/2014","$27,000,000,000","No","No","$27,000,033,800"
"912796ED7","Bill","4-Week","10/07/2014","10/09/2014","11/06/2014","99.999222","No","$50,999,000,000","$82,995,000,000","No","","10/09/2014","$32,000,000,000","Yes","No","$32,002,114,100"
"912796DF3","Bill","13-Week","10/06/2014","10/09/2014","01/08/2015","99.996208","No","$45,999,000,000","$82,995,000,000","No","","10/09/2014","$24,000,000,000","Yes","No","$24,000,638,400"
"912796FC8","Bill","26-Week","10/06/2014","10/09/2014","04/09/2015","99.979778","No","","$82,995,000,000","No","","10/09/2014","$24,000,000,000","No","No","$24,001,163,600"
"912796EB1","Bill","4-Week","09/30/2014","10/02/2014","10/30/2014","99.998444","No","$50,000,000,000","$87,998,000,000","No","","10/02/2014","$30,000,000,000","Yes","No","$30,000,293,000"
"912796EM7","Bill","13-Week","09/29/2014","10/02/2014","01/02/2015","99.996167","No","$23,000,000,000","$87,998,000,000","No","","10/02/2014","$24,000,000,000","Yes","No","$24,000,327,500"
"912796DU0","Bill","26-Week","09/29/2014","10/02/2014","04/02/2015","99.979778","No","$24,999,000,000","$87,998,000,000","No","","10/02/2014","$24,000,000,000","Yes","No","$24,000,126,100"
"912828F21","Note","7-Year","09/25/2014","09/30/2014","09/30/2021","99.290865","No","","$75,708,000,000","No","2.125%","09/30/2014","$29,000,000,000","No","No","$29,000,003,500"
"912828F39","Note","5-Year","09/24/2014","09/30/2014","09/30/2019","99.761942","No","","$75,708,000,000","No","1.750%","09/30/2014","$35,000,000,000","No","No","$35,000,047,100"
"912828WV8","Note","1-Year 10-Month","09/24/2014","09/26/2014","07/31/2016","100.054264","No","$28,000,000,000","$0","Yes","","09/26/2014","$13,000,000,000","Yes","No","$13,000,059,200"
"912828F47","Note","2-Year","09/23/2014","09/30/2014","09/30/2016","99.823303","No","","$75,708,000,000","No","0.500%","09/30/2014","$29,000,000,000","No","No","$29,000,113,100"
"912796EA3","Bill","4-Week","09/23/2014","09/25/2014","10/23/2014","100.000000","No","$48,999,000,000","$97,997,000,000","No","","09/25/2014","$40,000,000,000","Yes","No","$40,002,761,100"
"912796EL9","Bill","13-Week","09/22/2014","09/25/2014","12/26/2014","99.997444","No","$23,001,000,000","$97,997,000,000","No","","09/25/2014","$24,000,000,000","Yes","No","$24,000,319,800"
"912796FA2","Bill","26-Week","09/22/2014","09/25/2014","03/26/2015","99.979778","No","","$97,997,000,000","No","","09/25/2014","$23,000,000,000","No","No","$23,000,850,800"
"912828WU0","Note","9-Year 10-Month","09/18/2014","09/30/2014","07/15/2024","95.721526","No","$15,005,000,000","$75,708,000,000","No","0.125%","09/30/2014","$13,000,000,000","Yes","Yes","$13,000,009,000"
"912796CF4","Bill","4-Week","09/16/2014","09/18/2014","10/16/2014","100.000000","No","$69,999,000,000","$120,001,000,000","No","","09/18/2014","$30,000,000,000","Yes","No","$30,000,958,500"
"912796EX3","Bill","52-Week","09/16/2014","09/18/2014","09/17/2015","99.878667","No","","$120,001,000,000","No","","09/18/2014","$25,000,000,000","No","No","$25,000,342,500"
"912796EK1","Bill","13-Week","09/15/2014","09/18/2014","12/18/2014","99.996208","No","$23,000,000,000","$120,001,000,000","No","","09/18/2014","$24,000,000,000","Yes","No","$24,000,569,400"
"912796EZ8","Bill","26-Week","09/15/2014","09/18/2014","03/19/2015","99.977250","No","","$120,001,000,000","No","","09/18/2014","$23,000,000,000","No","No","$23,000,026,700"
"912810RH3","Bond","29-Year 11-Month","09/11/2014","09/15/2014","08/15/2044","97.804086","No","$16,000,000,000","$32,000,000,000","No","3.125%","09/15/2014","$13,000,000,000","Yes","No","$13,000,061,200"
"912828D56","Note","9-Year 11-Month","09/10/2014","09/15/2014","08/15/2024","98.602787","No","$24,000,000,000","$32,000,000,000","No","2.375%","09/15/2014","$21,000,000,000","Yes","No","$21,000,022,700"
"912828D98","Note","3-Year","09/09/2014","09/15/2014","09/15/2017","99.805642","No","","$32,000,000,000","No","1.000%","09/15/2014","$27,000,000,000","No","No","$27,000,004,100"
"912796DZ9","Bill","4-Week","09/09/2014","09/11/2014","10/09/2014","99.999611","No","$47,995,000,000","$98,000,000,000","No","","09/11/2014","$35,000,000,000","Yes","No","$35,000,406,000"
"912796DB2","Bill","13-Week","09/08/2014","09/11/2014","12/11/2014","99.994944","No","$47,998,000,000","$98,000,000,000","No","","09/11/2014","$26,000,000,000","Yes","No","$26,000,220,200"
"912796EY1","Bill","26-Week","09/08/2014","09/11/2014","03/12/2015","99.977250","No","","$98,000,000,000","No","","09/11/2014","$23,000,000,000","No","No","$23,000,079,600"
"912796HP7","Bill","11-Day","09/03/2014","09/04/2014","09/15/2014","99.999236","Yes","","","No","","09/04/2014","$15,000,000,000","No","No","$15,000,450,000"
"912796DX4","Bill","4-Week","09/03/2014","09/04/2014","10/02/2014","99.998833","No","$47,999,000,000","$90,001,000,000","No","","09/04/2014","$40,000,000,000","Yes","No","$40,000,586,600"
"912796EG0","Bill","13-Week","09/02/2014","09/04/2014","12/04/2014","99.993681","No","$23,000,000,000","$90,001,000,000","No","","09/04/2014","$28,000,000,000","Yes","No","$28,000,573,700"
"912796DP1","Bill","26-Week","09/02/2014","09/04/2014","03/05/2015","99.974722","No","$24,994,000,000","$90,001,000,000","No","","09/04/2014","$24,000,000,000","Yes","No","$24,000,446,300"
"912828D72","Note","7-Year","08/28/2014","09/02/2014","08/31/2021","99.707997","No","","$75,167,000,000","No","2.000%","08/31/2014","$29,000,000,000","No","No","$29,001,470,200"
"912828D80","Note","5-Year","08/27/2014","09/02/2014","08/31/2019","99.899634","No","","$75,167,000,000","No","1.625%","08/31/2014","$35,000,000,000","No","No","$35,001,767,800"
"912828WV8","Note","1-Year 11-Month","08/27/2014","08/29/2014","07/31/2016","100.029221","No","$15,005,000,000","$0","Yes","","08/29/2014","$13,000,000,000","Yes","No","$13,000,173,900"
"912828D64","Note","2-Year","08/26/2014","09/02/2014","08/31/2016","99.940552","No","","$75,167,000,000","No","0.500%","08/31/2014","$29,000,000,000","No","No","$29,001,570,700"
"912796DW6","Bill","4-Week","08/26/2014","08/28/2014","09/25/2014","99.997667","No","$48,000,000,000","$89,999,000,000","No","","08/28/2014","$50,000,000,000","Yes","No","$50,000,799,200"
"912796EF2","Bill","13-Week","08/25/2014","08/28/2014","11/28/2014","99.992333","No","$23,000,000,000","$89,999,000,000","No","","08/28/2014","$29,000,000,000","Yes","No","$29,000,701,600"
"912796EW5","Bill","26-Week","08/25/2014","08/28/2014","02/26/2015","99.974722","No","","$89,999,000,000","No","","08/28/2014","$24,000,000,000","No","No","$24,000,822,600"
"912828C99","Note","4-Year 8-Month","08/21/2014","08/29/2014","04/15/2019","103.623896","No","$18,000,000,000","$0","No","0.125%","08/29/2014","$16,000,000,000","Yes","Yes","$16,000,008,200"
"912796CB3","Bill","4-Week","08/19/2014","08/21/2014","09/18/2014","99.997278","No","$69,999,000,000","$114,999,000,000","No","","08/21/2014","$50,000,000,000","Yes","No","$50,001,794,900"
"912796ET2","Bill","52-Week","08/19/2014","08/21/2014","08/20/2015","99.893833","No","","$114,999,000,000","No","","08/21/2014","$25,000,000,000","No","No","$25,000,555,100"
"912796EE5","Bill","13-Week","08/18/2014","08/21/2014","11/20/2014","99.992417","No","$23,002,000,000","$114,999,000,000","No","","08/21/2014","$29,000,000,000","Yes","No","$29,000,157,900"
"912796EV7","Bill","26-Week","08/18/2014","08/21/2014","02/19/2015","99.974722","No","","$114,999,000,000","No","","08/21/2014","$25,000,000,000","No","No","$25,000,626,400"
