"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Cash Management Bill (CMB)","Currently Outstanding","Estimated Amount of Publicly Held Maturing Securities by Type","Floating Rate","Interest Rate","Maturing Date","Offering Amount","Reopening","TIPS","Total Accepted"
"912827A44","Note","7-Year","04/10/1991","04/15/1991","04/15/1998","","No","","","No","7.875%","","$8,500,000,000","No","No","$8,774,771,000"
"912794WY6","Bill","13-Week","04/08/1991","04/11/1991","07/11/1991","","No","","","No","","","$7,200,000,000","Yes","No","$7,230,295,000"
"912794XJ8","Bill","26-Week","04/08/1991","04/11/1991","10/10/1991","","No","","","No","","","$7,200,000,000","No","No","$7,211,540,000"
"912794YH1","Bill","52-Week","04/04/1991","04/11/1991","04/09/1992","","No","","","No","","","$10,750,000,000","No","No","$10,996,390,000"
"912794WR1","Bill","13-Week","04/01/1991","04/04/1991","07/05/1991","","No","","","No","","","$7,600,000,000","Yes","No","$7,776,340,000"
"912794XH2","Bill","26-Week","04/01/1991","04/04/1991","10/03/1991","","No","","","No","","","$7,600,000,000","No","No","$7,803,310,000"
"912794WE0","Bill","15-Day","03/28/1991","04/03/1991","04/18/1991","","Yes","","","No","","","$13,500,000,000","Yes","No","$13,505,000,000"
"912827A36","Note","5-Year","03/27/1991","04/01/1991","03/31/1996","","No","","","No","7.750%","","$8,500,000,000","No","No","$9,052,270,000"
"912827A28","Note","2-Year","03/26/1991","04/01/1991","03/31/1993","","No","","","No","7.125%","","$11,500,000,000","No","No","$14,341,420,000"
"912794WQ3","Bill","13-Week","03/25/1991","03/28/1991","06/27/1991","","No","","","No","","","$8,000,000,000","Yes","No","$8,075,635,000"
"912794WU4","Bill","26-Week","03/25/1991","03/28/1991","09/26/1991","","No","","","No","","","$8,000,000,000","Yes","No","$8,001,970,000"
"912794WP5","Bill","13-Week","03/18/1991","03/21/1991","06/20/1991","","No","","","No","","","$8,400,000,000","Yes","No","$8,444,900,000"
"912794XG4","Bill","26-Week","03/18/1991","03/21/1991","09/19/1991","","No","","","No","","","$8,400,000,000","No","No","$8,447,910,000"
"912794WN0","Bill","13-Week","03/11/1991","03/14/1991","06/13/1991","","No","","","No","","","$8,600,000,000","Yes","No","$8,613,035,000"
"912794XF6","Bill","26-Week","03/11/1991","03/14/1991","09/12/1991","","No","","","No","","","$8,600,000,000","No","No","$8,724,665,000"
"912794YD0","Bill","52-Week","03/07/1991","03/14/1991","03/12/1992","","No","","","No","","","$10,750,000,000","No","No","$11,208,860,000"
"912794WM2","Bill","13-Week","03/04/1991","03/07/1991","06/06/1991","","No","","","No","","","$8,600,000,000","Yes","No","$8,724,980,000"
"912794XE9","Bill","26-Week","03/04/1991","03/07/1991","09/05/1991","","No","","","No","","","$8,600,000,000","No","No","$8,857,320,000"
"912794WL4","Bill","13-Week","02/25/1991","02/28/1991","05/30/1991","","No","","","No","","","$9,200,000,000","Yes","No","$9,203,630,000"
"912794WT7","Bill","26-Week","02/25/1991","02/28/1991","08/29/1991","","No","","","No","","","$9,200,000,000","Yes","No","$9,213,735,000"
"912827ZZ8","Note","5-Year","02/21/1991","02/28/1991","02/29/1996","","No","","","No","7.500%","","$9,000,000,000","No","No","$9,601,563,000"
"912827ZY1","Note","2-Year","02/20/1991","02/28/1991","02/28/1993","","No","","","No","6.750%","","$12,000,000,000","No","No","$13,687,615,000"
"912794WK6","Bill","13-Week","02/19/1991","02/21/1991","05/23/1991","","No","","","No","","","$9,600,000,000","Yes","No","$9,673,415,000"
"912794XD1","Bill","26-Week","02/19/1991","02/21/1991","08/22/1991","","No","","","No","","","$9,600,000,000","No","No","$9,708,680,000"
"912794XZ2","Bill","52-Week","02/12/1991","02/14/1991","02/13/1992","","No","","","No","","","$11,750,000,000","No","No","$12,528,220,000"
"912794WJ9","Bill","13-Week","02/11/1991","02/14/1991","05/16/1991","","No","","","No","","","$9,600,000,000","Yes","No","$9,789,835,000"
"912794XC3","Bill","26-Week","02/11/1991","02/14/1991","08/15/1991","","No","","","No","","","$9,600,000,000","No","No","$10,266,620,000"
"912810EH7","Bond","30-Year","02/07/1991","02/15/1991","02/15/2021","","No","","","No","7.875%","","$11,000,000,000","No","No","$11,112,019,000"
"912827ZX3","Note","10-Year","02/06/1991","02/15/1991","02/15/2001","","No","","","No","7.750%","","$11,000,000,000","No","No","$11,299,002,000"
"912827ZW5","Note","3-Year","02/05/1991","02/15/1991","02/15/1994","","No","","","No","6.875%","","$12,500,000,000","No","No","$15,503,510,000"
"912794WH3","Bill","13-Week","02/04/1991","02/07/1991","05/09/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,062,355,000"
"912794XB5","Bill","26-Week","02/04/1991","02/07/1991","08/08/1991","","No","","","No","","","$10,000,000,000","No","No","$10,512,880,000"
"912794WG5","Bill","13-Week","01/28/1991","01/31/1991","05/02/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,006,425,000"
"912794WS9","Bill","26-Week","01/28/1991","01/31/1991","08/01/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,029,655,000"
"912827ZV7","Note","5-Year","01/24/1991","01/31/1991","01/31/1996","","No","","","No","7.500%","","$9,000,000,000","No","No","$9,414,869,000"
"912827ZU9","Note","2-Year","01/23/1991","01/31/1991","01/31/1993","","No","","","No","7.000%","","$12,500,000,000","No","No","$14,038,660,000"
"912794WF7","Bill","13-Week","01/22/1991","01/24/1991","04/25/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,078,505,000"
"912794XA7","Bill","26-Week","01/22/1991","01/24/1991","07/25/1991","","No","","","No","","","$10,000,000,000","No","No","$10,335,995,000"
"912794WE0","Bill","13-Week","01/14/1991","01/17/1991","04/18/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,024,500,000"
"912794WZ3","Bill","26-Week","01/14/1991","01/17/1991","07/18/1991","","No","","","No","","","$10,000,000,000","No","No","$10,026,950,000"
"912794XV1","Bill","52-Week","01/10/1991","01/17/1991","01/16/1992","","No","","","No","","","$11,750,000,000","No","No","$11,766,660,000"
"912827ZT2","Note","7-Year","01/09/1991","01/15/1991","01/15/1998","","No","","","No","7.875%","","$8,500,000,000","No","No","$9,106,225,000"
"912794WD2","Bill","13-Week","01/07/1991","01/10/1991","04/11/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,155,040,000"
"912794WY6","Bill","26-Week","01/07/1991","01/10/1991","07/11/1991","","No","","","No","","","$10,000,000,000","No","No","$10,458,800,000"
"912794WC4","Bill","13-Week","12/31/1990","01/03/1991","04/04/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,019,110,000"
"912794WR1","Bill","26-Week","12/31/1990","01/03/1991","07/05/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,058,115,000"
"912827ZS4","Note","4-Year","12/27/1990","12/31/1990","12/31/1994","","No","","","No","7.625%","","$8,500,000,000","No","No","$9,650,972,000"
"912827ZR6","Note","2-Year","12/26/1990","12/31/1990","12/31/1992","","No","","","No","7.250%","","$12,500,000,000","No","No","$14,164,520,000"
"912794WB6","Bill","13-Week","12/21/1990","12/27/1990","03/28/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,007,725,000"
"912794WQ3","Bill","26-Week","12/21/1990","12/27/1990","06/27/1991","","No","","","No","","","$10,000,000,000","No","No","$10,021,025,000"
"912794WA8","Bill","13-Week","12/17/1990","12/20/1990","03/21/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,105,860,000"
"912794WP5","Bill","26-Week","12/17/1990","12/20/1990","06/20/1991","","No","","","No","","","$10,000,000,000","No","No","$10,496,925,000"
"912794WX8","Bill","52-Week","12/13/1990","12/20/1990","12/19/1991","","No","","","No","","","$11,750,000,000","No","No","$11,778,820,000"
"912794VZ4","Bill","13-Week","12/10/1990","12/13/1990","03/14/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,098,285,000"
"912794WN0","Bill","26-Week","12/10/1990","12/13/1990","06/13/1991","","No","","","No","","","$10,000,000,000","No","No","$10,036,485,000"
"912794VY7","Bill","13-Week","12/03/1990","12/06/1990","03/07/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,078,050,000"
"912794WM2","Bill","26-Week","12/03/1990","12/06/1990","06/06/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,277,390,000"
"912827ZQ8","Note","5-Year 2-Month","11/28/1990","12/03/1990","02/15/1996","","No","","","No","7.875%","","$9,000,000,000","No","No","$9,027,000,000"
"912827ZP0","Note","2-Year","11/27/1990","11/30/1990","11/30/1992","","No","","","No","7.375%","","$12,250,000,000","No","No","$13,781,375,000"
"912794VX9","Bill","13-Week","11/26/1990","11/29/1990","02/28/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,062,885,000"
"912794WL4","Bill","26-Week","11/26/1990","11/29/1990","05/30/1991","","No","","","No","","","$10,000,000,000","No","No","$10,451,560,000"
"912794VW1","Bill","13-Week","11/19/1990","11/23/1990","02/21/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,078,575,000"
"912794WK6","Bill","26-Week","11/19/1990","11/23/1990","05/23/1991","","No","","","No","","","$10,000,000,000","No","No","$10,447,475,000"
"912794WW0","Bill","52-Week","11/15/1990","11/23/1990","11/21/1991","","No","","","No","","","$11,750,000,000","No","No","$12,462,250,000"
"912794VV3","Bill","13-Week","11/13/1990","11/15/1990","02/14/1991","","No","","","No","","","$10,000,000,000","Yes","No","$10,282,220,000"
"912794WJ9","Bill","26-Week","11/13/1990","11/15/1990","05/16/1991","","No","","","No","","","$10,000,000,000","No","No","$10,518,490,000"
"912794WF7","Bill","161-Day","11/08/1990","11/15/1990","04/25/1991","","Yes","","","No","","","$12,000,000,000","Yes","No","$12,031,920,000"
"912810EG9","Bond","29-Year 9-Month","11/08/1990","11/15/1990","08/15/2020","","No","","","No","8.750%","","$10,750,000,000","Yes","No","$10,954,473,000"
"912827ZN5","Note","10-Year","11/07/1990","11/15/1990","11/15/2000","","No","","","No","8.500%","","$11,000,000,000","No","No","$11,483,330,000"
"912827ZM7","Note","3-Year","11/06/1990","11/15/1990","11/15/1993","","No","","","No","7.750%","","$12,500,000,000","No","No","$17,126,510,000"
"912794VU5","Bill","13-Week","11/05/1990","11/08/1990","02/07/1991","","No","","","No","","","$9,800,000,000","Yes","No","$9,967,515,000"
"912794WH3","Bill","26-Week","11/05/1990","11/08/1990","05/09/1991","","No","","","No","","","$9,800,000,000","Yes","No","$10,002,410,000"
"912827ZL9","Note","2-Year","10/30/1990","10/31/1990","10/31/1992","","No","","","No","7.750%","","$12,000,000,000","No","No","$13,596,350,000"
"912794VT8","Bill","13-Week","10/29/1990","11/01/1990","01/31/1991","","No","","","No","","","$9,800,000,000","Yes","No","$9,901,275,000"
"912794WG5","Bill","26-Week","10/29/1990","11/01/1990","05/02/1991","","No","","","No","","","$9,800,000,000","No","No","$9,972,610,000"
"912794WV2","Bill","52-Week","10/26/1990","10/26/1990","10/24/1991","","No","","","No","","","$10,000,000,000","No","No","$10,130,190,000"
"912794VS0","Bill","13-Week","10/25/1990","10/25/1990","01/24/1991","","No","","","No","","","$8,600,000,000","Yes","No","$8,631,945,000"
"912794WF7","Bill","26-Week","10/25/1990","10/25/1990","04/25/1991","","No","","","No","","","$8,600,000,000","No","No","$8,631,115,000"
"912794VN1","Bill","69-Day","10/19/1990","10/19/1990","12/27/1990","","Yes","","","No","","","$12,500,000,000","Yes","No","$12,546,000,000"
"912794VR2","Bill","13-Week","10/15/1990","10/18/1990","01/17/1991","","No","","","No","","","$9,400,000,000","Yes","No","$9,737,725,000"
"912794WE0","Bill","26-Week","10/15/1990","10/18/1990","04/18/1991","","No","","","No","","","$9,400,000,000","No","No","$9,960,845,000"
"912827ZK1","Note","7-Year","10/10/1990","10/15/1990","10/15/1997","","No","","","No","8.750%","","$8,500,000,000","No","No","$8,831,239,000"
"912794VQ4","Bill","13-Week","10/09/1990","10/11/1990","01/10/1991","","No","","","No","","","$9,400,000,000","Yes","No","$9,401,030,000"
"912794WD2","Bill","26-Week","10/09/1990","10/11/1990","04/11/1991","","No","","","No","","","$9,400,000,000","Yes","No","$9,403,675,000"
"912794VP6","Bill","13-Week","10/01/1990","10/04/1990","01/03/1991","","No","","","No","","","$9,200,000,000","Yes","No","$9,232,490,000"
"912794WC4","Bill","26-Week","10/01/1990","10/04/1990","04/04/1991","","No","","","No","","","$9,200,000,000","No","No","$9,362,740,000"
"912827ZJ4","Note","4-Year","09/26/1990","10/01/1990","09/30/1994","","No","","","No","8.500%","","$8,250,000,000","No","No","$9,375,152,000"
"912827ZH8","Note","2-Year","09/25/1990","10/01/1990","09/30/1992","","No","","","No","8.125%","","$11,500,000,000","No","No","$13,638,140,000"
"912794VN1","Bill","13-Week","09/24/1990","09/27/1990","12/27/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,239,630,000"
"912794WB6","Bill","26-Week","09/24/1990","09/27/1990","03/28/1991","","No","","","No","","","$9,200,000,000","No","No","$9,205,195,000"
"912794WU4","Bill","52-Week","09/20/1990","09/27/1990","09/26/1991","","No","","","No","","","$10,500,000,000","No","No","$10,610,235,000"
"912794UT9","Bill","13-Week","09/17/1990","09/20/1990","12/20/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,292,975,000"
"912794WA8","Bill","26-Week","09/17/1990","09/20/1990","03/21/1991","","No","","","No","","","$9,200,000,000","No","No","$9,232,805,000"
"912794VM3","Bill","13-Week","09/10/1990","09/13/1990","12/13/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,271,545,000"
"912794VZ4","Bill","26-Week","09/10/1990","09/13/1990","03/14/1991","","No","","","No","","","$9,200,000,000","Yes","No","$9,725,875,000"
"912794VL5","Bill","13-Week","09/04/1990","09/06/1990","12/06/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,234,340,000"
"912794VY7","Bill","26-Week","09/04/1990","09/06/1990","03/07/1991","","No","","","No","","","$9,200,000,000","No","No","$9,231,195,000"
"912827ZG0","Note","5-Year 2-Month","08/29/1990","09/04/1990","11/15/1995","","No","","","No","8.500%","","$8,500,000,000","No","No","$8,975,716,000"
"912827ZF2","Note","2-Year","08/28/1990","08/31/1990","08/31/1992","","No","","","No","8.125%","","$11,500,000,000","No","No","$13,353,490,000"
"912794VK7","Bill","13-Week","08/27/1990","08/30/1990","11/29/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,234,630,000"
"912794VX9","Bill","26-Week","08/27/1990","08/30/1990","02/28/1991","","No","","","No","","","$9,200,000,000","No","No","$9,235,815,000"
"912794WT7","Bill","52-Week","08/23/1990","08/30/1990","08/29/1991","","No","","","No","","","$10,500,000,000","No","No","$10,609,670,000"
"912794US1","Bill","13-Week","08/20/1990","08/23/1990","11/23/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,212,970,000"
"912794VW1","Bill","26-Week","08/20/1990","08/23/1990","02/21/1991","","No","","","No","","","$9,200,000,000","No","No","$9,242,470,000"
"912794VJ0","Bill","13-Week","08/13/1990","08/16/1990","11/15/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,257,850,000"
"912794VV3","Bill","26-Week","08/13/1990","08/16/1990","02/14/1991","","No","","","No","","","$9,200,000,000","Yes","No","$9,272,190,000"
"912794VC5","Bill","36-Day","08/09/1990","08/15/1990","09/20/1990","","Yes","","","No","","","$10,000,000,000","Yes","No","$10,087,620,000"
"912810EG9","Bond","30-Year","08/09/1990","08/15/1990","08/15/2020","","No","","","No","8.750%","","$10,250,000,000","No","No","$10,456,013,000"
"912827ZE5","Note","10-Year","08/08/1990","08/15/1990","08/15/2000","","No","","","No","8.750%","","$10,500,000,000","No","No","$11,067,824,000"
"912827ZD7","Note","3-Year","08/07/1990","08/15/1990","08/15/1993","","No","","","No","8.000%","","$11,500,000,000","No","No","$15,436,380,000"
"912794VH4","Bill","13-Week","08/06/1990","08/09/1990","11/08/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,211,630,000"
"912794VU5","Bill","26-Week","08/06/1990","08/09/1990","02/07/1991","","No","","","No","","","$9,200,000,000","No","No","$9,203,870,000"
"912794VC5","Bill","44-Day","08/02/1990","08/07/1990","09/20/1990","","Yes","","","No","","","$4,000,000,000","Yes","No","$4,029,600,000"
"912794VG6","Bill","13-Week","07/30/1990","08/02/1990","11/01/1990","","No","","","No","","","$9,200,000,000","Yes","No","$9,378,500,000"
"912794VT8","Bill","26-Week","07/30/1990","08/02/1990","01/31/1991","","No","","","No","","","$9,200,000,000","No","No","$9,563,915,000"
"912794WS9","Bill","52-Week","07/26/1990","08/02/1990","08/01/1991","","No","","","No","","","$10,500,000,000","No","No","$10,668,445,000"
"912827ZC9","Note","2-Year","07/25/1990","07/31/1990","07/31/1992","","No","","","No","8.000%","","$11,500,000,000","No","No","$13,888,025,000"
"912794UR3","Bill","13-Week","07/23/1990","07/26/1990","10/25/1990","","No","","","No","","","$9,000,000,000","Yes","No","$9,071,225,000"
"912794VS0","Bill","26-Week","07/23/1990","07/26/1990","01/24/1991","","No","","","No","","","$9,000,000,000","No","No","$9,160,800,000"
"912794VF8","Bill","13-Week","07/16/1990","07/19/1990","10/18/1990","","No","","","No","","","$9,000,000,000","Yes","No","$9,158,565,000"
"912794VR2","Bill","26-Week","07/16/1990","07/19/1990","01/17/1991","","No","","","No","","","$9,000,000,000","Yes","No","$9,533,530,000"
"912827ZB1","Note","7-Year","07/11/1990","07/16/1990","07/15/1997","","No","","","No","8.500%","","$8,000,000,000","No","No","$8,371,188,000"
"912794VE1","Bill","13-Week","07/09/1990","07/12/1990","10/11/1990","","No","","","No","","","$9,000,000,000","Yes","No","$9,094,940,000"
"912794VQ4","Bill","26-Week","07/09/1990","07/12/1990","01/10/1991","","No","","","No","","","$9,000,000,000","No","No","$9,240,690,000"
"912794VD3","Bill","13-Week","07/02/1990","07/05/1990","10/04/1990","","No","","","No","","","$8,800,000,000","Yes","No","$8,910,670,000"
"912794VP6","Bill","26-Week","07/02/1990","07/05/1990","01/03/1991","","No","","","No","","","$8,800,000,000","No","No","$9,183,515,000"
"912794WR1","Bill","52-Week","06/28/1990","07/05/1990","07/05/1991","","No","","","No","","","$10,250,000,000","No","No","$10,528,830,000"
"912827ZA3","Note","4-Year","06/27/1990","07/02/1990","06/30/1994","","No","","","No","8.500%","","$8,250,000,000","No","No","$9,155,399,000"
"912827YZ9","Note","2-Year","06/26/1990","07/02/1990","06/30/1992","","No","","","No","8.375%","","$11,250,000,000","No","No","$13,271,510,000"
"912794UQ5","Bill","13-Week","06/25/1990","06/28/1990","09/27/1990","","No","","","No","","","$8,600,000,000","Yes","No","$8,640,020,000"
"912794VN1","Bill","26-Week","06/25/1990","06/28/1990","12/27/1990","","No","","","No","","","$8,600,000,000","No","No","$8,698,975,000"
"912794VC5","Bill","13-Week","06/18/1990","06/21/1990","09/20/1990","","No","","","No","","","$8,600,000,000","Yes","No","$8,620,770,000"
"912794UT9","Bill","26-Week","06/18/1990","06/21/1990","12/20/1990","","No","","","No","","","$8,600,000,000","Yes","No","$8,628,100,000"
"912794VB7","Bill","13-Week","06/11/1990","06/14/1990","09/13/1990","","No","","","No","","","$8,600,000,000","Yes","No","$8,697,770,000"
"912794VM3","Bill","26-Week","06/11/1990","06/14/1990","12/13/1990","","No","","","No","","","$8,600,000,000","No","No","$8,910,270,000"
"912794VA9","Bill","13-Week","06/04/1990","06/07/1990","09/06/1990","","No","","","No","","","$8,600,000,000","Yes","No","$8,640,255,000"
"912794VL5","Bill","26-Week","06/04/1990","06/07/1990","12/06/1990","","No","","","No","","","$8,600,000,000","No","No","$8,606,385,000"
"912794WM2","Bill","52-Week","05/31/1990","06/07/1990","06/06/1991","","No","","","No","","","$10,000,000,000","No","No","$10,638,655,000"
"912794UK8","Bill","20-Day","05/30/1990","06/01/1990","06/21/1990","","Yes","","","No","","","$6,000,000,000","Yes","No","$6,024,360,000"
"912794VC5","Bill","111-Day","05/30/1990","06/01/1990","09/20/1990","","Yes","","","No","","","$6,000,000,000","Yes","No","$6,008,300,000"
"912794UP7","Bill","13-Week","05/29/1990","05/31/1990","08/30/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,416,530,000"
"912794VK7","Bill","26-Week","05/29/1990","05/31/1990","11/29/1990","","No","","","No","","","$8,400,000,000","No","No","$8,405,795,000"
"912827YY2","Note","5-Year 2-Month","05/24/1990","06/01/1990","08/15/1995","","No","","","No","8.500%","","$8,500,000,000","No","No","$8,842,104,000"
"912827YX4","Note","2-Year","05/23/1990","05/31/1990","05/31/1992","","No","","","No","8.500%","","$10,800,000,000","No","No","$12,311,045,000"
"912794UZ5","Bill","13-Week","05/21/1990","05/24/1990","08/23/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,401,670,000"
"912794US1","Bill","26-Week","05/21/1990","05/24/1990","11/23/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,425,335,000"
"912794UY8","Bill","13-Week","05/14/1990","05/17/1990","08/16/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,422,865,000"
"912794VJ0","Bill","26-Week","05/14/1990","05/17/1990","11/15/1990","","No","","","No","","","$8,400,000,000","No","No","$8,438,000,000"
"912810EF1","Bond","30-Year","05/10/1990","05/15/1990","05/15/2020","","No","","","No","8.750%","","$10,000,000,000","No","No","$10,157,574,000"
"912827YW6","Note","10-Year","05/09/1990","05/15/1990","05/15/2000","","No","","","No","8.875%","","$10,000,000,000","No","No","$10,475,742,000"
"912827YV8","Note","3-Year","05/08/1990","05/15/1990","05/15/1993","","No","","","No","8.625%","","$10,500,000,000","No","No","$13,046,140,000"
"912794UX0","Bill","13-Week","05/07/1990","05/10/1990","08/09/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,407,585,000"
"912794VH4","Bill","26-Week","05/07/1990","05/10/1990","11/08/1990","","No","","","No","","","$8,400,000,000","No","No","$8,405,090,000"
"912794WH3","Bill","52-Week","05/03/1990","05/10/1990","05/09/1991","","No","","","No","","","$10,000,000,000","No","No","$10,105,740,000"
"912794UN2","Bill","13-Week","04/30/1990","05/03/1990","08/02/1990","","No","","","No","","","$8,400,000,000","Yes","No","$8,442,425,000"
"912794VG6","Bill","26-Week","04/30/1990","05/03/1990","11/01/1990","","No","","","No","","","$8,400,000,000","No","No","$8,401,690,000"
"912827YU0","Note","2-Year","04/25/1990","04/30/1990","04/30/1992","","No","","","No","8.875%","","$10,500,000,000","No","No","$12,693,595,000"
"912794UW2","Bill","13-Week","04/23/1990","04/26/1990","07/26/1990","","No","","","No","","","$8,200,000,000","Yes","No","$8,230,650,000"
"912794UR3","Bill","26-Week","04/23/1990","04/26/1990","10/25/1990","","No","","","No","","","$8,200,000,000","Yes","No","$8,216,450,000"
"912794UV4","Bill","13-Week","04/16/1990","04/19/1990","07/19/1990","","No","","","No","","","$8,200,000,000","Yes","No","$8,218,150,000"
"912794VF8","Bill","26-Week","04/16/1990","04/19/1990","10/18/1990","","No","","","No","","","$8,200,000,000","No","No","$8,214,975,000"
"912827YT3","Note","7-Year","04/11/1990","04/16/1990","04/15/1997","","No","","","No","8.500%","","$7,500,000,000","No","No","$7,842,506,000"
"912794UU6","Bill","13-Week","04/09/1990","04/12/1990","07/12/1990","","No","","","No","","","$8,200,000,000","Yes","No","$8,238,870,000"
"912794VE1","Bill","26-Week","04/09/1990","04/12/1990","10/11/1990","","No","","","No","","","$8,200,000,000","No","No","$8,370,235,000"
"912794WD2","Bill","52-Week","04/05/1990","04/12/1990","04/11/1991","","No","","","No","","","$9,750,000,000","No","No","$9,766,470,000"
"912794UM4","Bill","13-Week","04/02/1990","04/05/1990","07/05/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,033,950,000"
"912794VD3","Bill","26-Week","04/02/1990","04/05/1990","10/04/1990","","No","","","No","","","$8,000,000,000","No","No","$8,013,000,000"
"912794UA0","Bill","16-Day","03/29/1990","04/03/1990","04/19/1990","","Yes","","","No","","","$13,000,000,000","Yes","No","$13,004,100,000"
"912827YS5","Note","4-Year","03/28/1990","04/02/1990","03/31/1994","","No","","","No","8.500%","","$8,000,000,000","No","No","$9,163,532,000"
"912827YR7","Note","2-Year","03/27/1990","04/02/1990","03/31/1992","","No","","","No","8.500%","","$10,000,000,000","No","No","$12,441,650,000"
"912794UL6","Bill","13-Week","03/26/1990","03/29/1990","06/28/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,014,175,000"
"912794UQ5","Bill","26-Week","03/26/1990","03/29/1990","09/27/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,016,505,000"
"912794UK8","Bill","13-Week","03/19/1990","03/22/1990","06/21/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,053,850,000"
"912794VC5","Bill","26-Week","03/19/1990","03/22/1990","09/20/1990","","No","","","No","","","$8,000,000,000","No","No","$8,035,945,000"
"912794UJ1","Bill","13-Week","03/12/1990","03/15/1990","06/14/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,003,630,000"
"912794VB7","Bill","26-Week","03/12/1990","03/15/1990","09/13/1990","","No","","","No","","","$8,000,000,000","No","No","$8,077,000,000"
"912794VZ4","Bill","52-Week","03/08/1990","03/15/1990","03/14/1991","","No","","","No","","","$9,750,000,000","No","No","$9,874,320,000"
"912794UH5","Bill","13-Week","03/05/1990","03/08/1990","06/07/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,005,435,000"
"912794VA9","Bill","26-Week","03/05/1990","03/08/1990","09/06/1990","","No","","","No","","","$8,000,000,000","No","No","$8,026,500,000"
"912794UB8","Bill","52-Day","03/01/1990","03/05/1990","04/26/1990","","Yes","","","No","","","$10,000,000,000","Yes","No","$10,177,380,000"
"912794UG7","Bill","13-Week","02/26/1990","03/01/1990","05/31/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,011,215,000"
"912794UP7","Bill","26-Week","02/26/1990","03/01/1990","08/30/1990","","No","","","No","","","$8,000,000,000","Yes","No","$8,017,280,000"
"912827YQ9","Note","5-Year 2-Month","02/22/1990","03/01/1990","05/15/1995","","No","","","No","8.500%","","$8,000,000,000","No","No","$8,264,920,000"
"912827YP1","Note","2-Year","02/21/1990","02/28/1990","02/29/1992","","No","","","No","8.500%","","$10,000,000,000","No","No","$11,754,640,000"
"912794UF9","Bill","13-Week","02/20/1990","02/22/1990","05/24/1990","","No","","","No","","","$7,600,000,000","Yes","No","$7,617,400,000"
"912794UZ5","Bill","26-Week","02/20/1990","02/22/1990","08/23/1990","","No","","","No","","","$7,600,000,000","No","No","$7,687,605,000"
"912794VV3","Bill","52-Week","02/13/1990","02/15/1990","02/14/1991","","No","","","No","","","$9,500,000,000","No","No","$9,568,185,000"
"912794UE2","Bill","13-Week","02/12/1990","02/15/1990","05/17/1990","","No","","","No","","","$7,600,000,000","Yes","No","$7,636,535,000"
"912794UY8","Bill","26-Week","02/12/1990","02/15/1990","08/16/1990","","No","","","No","","","$7,600,000,000","No","No","$7,680,410,000"
"912810EE4","Bond","30-Year","02/08/1990","02/15/1990","02/15/2020","","No","","","No","8.500%","","$10,000,000,000","No","No","$10,227,227,000"
"912827YN6","Note","10-Year","02/07/1990","02/15/1990","02/15/2000","","No","","","No","8.500%","","$10,000,000,000","No","No","$10,662,684,000"
"912827YM8","Note","3-Year","02/06/1990","02/15/1990","02/15/1993","","No","","","No","8.375%","","$10,000,000,000","No","No","$14,655,700,000"
"912794UD4","Bill","13-Week","02/05/1990","02/08/1990","05/10/1990","","No","","","No","","","$7,600,000,000","Yes","No","$7,654,770,000"
"912794UX0","Bill","26-Week","02/05/1990","02/08/1990","08/09/1990","","No","","","No","","","$7,600,000,000","No","No","$7,601,900,000"
"912794UC6","Bill","13-Week","01/29/1990","02/01/1990","05/03/1990","","No","","","No","","","$7,600,000,000","Yes","No","$7,669,930,000"
